X,Y,UX,UY,BOUNDARY,FORCE
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000139e-02,0.000000000000000000e+00,-6.247933702487549470e-04,-6.237574389408787187e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,0.000000000000000000e+00,-1.076865346803924321e-03,-1.076834307514783423e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-02,0.000000000000000000e+00,-1.447575695815550567e-03,-1.496251370570428384e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.765962962996434592e-03,-1.901382498729864336e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e-01,0.000000000000000000e+00,-2.045805678671657434e-03,-2.298073463334486533e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999999944e-01,0.000000000000000000e+00,-2.294852689239103294e-03,-2.688776952445638777e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.749999999999999889e-01,0.000000000000000000e+00,-2.517980589594769232e-03,-3.074610514269617099e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,-2.718540726310698409e-03,-3.456038795836984239e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.250000000000000056e-01,0.000000000000000000e+00,-2.899004746489132825e-03,-3.833174051994439960e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,-3.061300795888564994e-03,-4.205930529902886413e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.750000000000000222e-01,0.000000000000000000e+00,-3.207001309197809839e-03,-4.574110740014243615e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,0.000000000000000000e+00,-3.337434670488480509e-03,-4.937456198221185782e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.250000000000000111e-01,0.000000000000000000e+00,-3.453755426009360360e-03,-5.295678401872391111e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.499999999999999778e-01,0.000000000000000000e+00,-3.556990655519209552e-03,-5.648478364295859283e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000000000e-01,0.000000000000000000e+00,-3.648071915002670980e-03,-5.995559349151806557e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00,-3.727858035295545259e-03,-6.336635490823891263e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.249999999999999889e-01,0.000000000000000000e+00,-3.797151882442120589e-03,-6.671437902500640740e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,-3.856712983043240981e-03,-6.999719253322629967e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.749999999999999778e-01,0.000000000000000000e+00,-3.907267224567258744e-03,-7.321257432973875788e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,-3.949514423751435306e-03,-7.635858705843483196e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.250000000000000222e-01,0.000000000000000000e+00,-3.984134295106363244e-03,-7.943360626427064738e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,-4.011791181043189783e-03,-8.243634908545943024e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.749999999999999556e-01,0.000000000000000000e+00,-4.033137788651734203e-03,-8.536590393379495795e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,-4.048818094060942230e-03,-8.822176233553200367e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000000e-01,0.000000000000000000e+00,-4.059469510052712317e-03,-9.100385395551162035e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000222e-01,0.000000000000000000e+00,-4.065724356864237540e-03,-9.371258576068314944e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.750000000000000444e-01,0.000000000000000000e+00,-4.068210622577663957e-03,-9.634888626423674524e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.999999999999999556e-01,0.000000000000000000e+00,-4.067551941252631371e-03,-9.891425579984271244e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.249999999999999778e-01,0.000000000000000000e+00,-4.064366646143239420e-03,-1.014108237711722378e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,-4.059265661585080391e-03,-1.038414137456146469e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.750000000000000222e-01,0.000000000000000000e+00,-4.052848865488583967e-03,-1.062096169998636395e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00,-4.045699362339608661e-03,-1.085198744499504472e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.249999999999999556e-01,0.000000000000000000e+00,-4.038374820012654957e-03,-1.107775653301538640e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.499999999999999778e-01,0.000000000000000000e+00,-4.031394591533019392e-03,-1.129890974909244020e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.750000000000000000e-01,0.000000000000000000e+00,-4.025220692950588763e-03,-1.151619864626265803e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,-4.020229749536224050e-03,-1.173048931184143655e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.250000000000000444e-01,0.000000000000000000e+00,-4.016671665555704603e-03,-1.194275496225188568e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.499999999999999556e-01,0.000000000000000000e+00,-4.014608975079706453e-03,-1.215404049377067676e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.749999999999999778e-01,0.000000000000000000e+00,-4.013828735293272984e-03,-1.236535631759754471e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,-4.013726468125703578e-03,-1.257740149244534512e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000139e-02,2.500000000000000139e-02,-3.612194977745821585e-04,-4.378088109429791432e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.500000000000000139e-02,-7.561006527883050747e-04,-9.128210056613280353e-04,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-02,2.500000000000000139e-02,-1.105842773856831156e-03,-1.353758529838609229e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000139e-02,-1.415465799329786905e-03,-1.775709033642027196e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e-01,2.500000000000000139e-02,-1.691632292959217420e-03,-2.186031264182269548e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999999944e-01,2.500000000000000139e-02,-1.939458615604658636e-03,-2.588229667527952669e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.749999999999999889e-01,2.500000000000000139e-02,-2.162761938090846780e-03,-2.984050422181924213e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.500000000000000139e-02,-2.364439622512005783e-03,-3.374343756691524244e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.250000000000000056e-01,2.500000000000000139e-02,-2.546752468325074251e-03,-3.759469043950493944e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000139e-02,-2.711518009800440842e-03,-4.139505809854429966e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.750000000000000222e-01,2.500000000000000139e-02,-2.860240308738994444e-03,-4.514371324154629883e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,2.500000000000000139e-02,-2.994197610438396537e-03,-4.883889328227306210e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.250000000000000111e-01,2.500000000000000139e-02,-3.114502433677504394e-03,-5.247831763253028164e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.499999999999999778e-01,2.500000000000000139e-02,-3.222143556794225538e-03,-5.605944989527547433e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000000000e-01,2.500000000000000139e-02,-3.318015963259976237e-03,-5.957966832488660776e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.500000000000000139e-02,-3.402942639617397621e-03,-6.303638079810514397e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.249999999999999889e-01,2.500000000000000139e-02,-3.477690749135893804e-03,-6.642710569095061461e-03,0.000000000000000000e+00,0.000000000000000000e+00
