X,Y,UX,UY,BOUNDARY,FORCE
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.515151515151515194e-02,0.000000000000000000e+00,-7.227235936076039854e-03,-7.073038053903121791e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.030303030303030387e-02,0.000000000000000000e+00,-1.251585754308079911e-02,-1.201723734010670154e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.545454545454545581e-02,0.000000000000000000e+00,-1.693929099694186508e-02,-1.647515747039952905e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.060606060606060774e-02,0.000000000000000000e+00,-2.083309961706524688e-02,-2.070456250350188529e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.575757575757575968e-02,0.000000000000000000e+00,-2.435271678778158644e-02,-2.479670411831710192e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.090909090909091161e-02,0.000000000000000000e+00,-2.758299102343889780e-02,-2.879740896234924893e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.060606060606060635e-01,0.000000000000000000e+00,-3.057553354720874556e-02,-3.273308087254967608e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.212121212121212155e-01,0.000000000000000000e+00,-3.336451689128052539e-02,-3.661988092955771601e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.363636363636363535e-01,0.000000000000000000e+00,-3.597416258088825119e-02,-4.046798751983798209e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.515151515151515194e-01,0.000000000000000000e+00,-3.842259227183265208e-02,-4.428387686124901634e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666574e-01,0.000000000000000000e+00,-4.072395101628329545e-02,-4.807164347602780469e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.818181818181818232e-01,0.000000000000000000e+00,-4.288965350879540145e-02,-5.183380341700426913e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.969696969696969613e-01,0.000000000000000000e+00,-4.492915807876710077e-02,-5.557180084561298000e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.121212121212121271e-01,0.000000000000000000e+00,-4.685047201165996877e-02,-5.928633716670758669e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.272727272727272652e-01,0.000000000000000000e+00,-4.866049601979782063e-02,-6.297759052912976774e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.424242424242424310e-01,0.000000000000000000e+00,-5.036526784418905028e-02,-6.664536570272966420e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.575757575757575690e-01,0.000000000000000000e+00,-5.197013994546382382e-02,-7.028919864668044248e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.727272727272727071e-01,0.000000000000000000e+00,-5.347991255718275577e-02,-7.390843093281672382e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.878787878787879007e-01,0.000000000000000000e+00,-5.489893556351869291e-02,-7.750226370801858999e-02,0.000000000000000000e+00,0.000000000000000000e+00
