X,Y,UX,UY,BOUNDARY,FORCE
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,-5.716032809159121014e-03,-8.661351511301285458e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00,-8.465763039074918062e-03,-1.584002872014372842e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,-9.524251059064427899e-03,-2.204443614132183676e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00,-9.698792351888130964e-03,-2.712725371925699472e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,-9.698183247871968587e-03,-3.129003068986654229e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.000000000000000111e-01,-2.171691202496379806e-03,-7.347572899835739905e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.000000000000000111e-01,-4.113613442054289346e-03,-1.517853551689154167e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,2.000000000000000111e-01,-5.129059396272469748e-03,-2.187916785757472796e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.000000000000000111e-01,-5.475170233197330927e-03,-2.720077418413029136e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000111e-01,-5.532360757181641227e-03,-3.128942158585040767e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,4.000000000000000222e-01,-1.152204686152005211e-03,-7.575123422944244310e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.000000000000000222e-01,-1.936035181789276570e-03,-1.534333367543861369e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.000000000000000222e-01,-2.349937534425534935e-03,-2.224615713745519210e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,4.000000000000000222e-01,-2.351990070266635809e-03,-2.765282103217095791e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000222e-01,-2.164104317149439984e-03,-3.143130299689612245e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,5.999999999999999778e-01,-7.667374072316976647e-04,-8.323468459860159166e-03,0.000000000000000000e+00,0.000000000000000000e+00
