X,Y,UX,UY,BOUNDARY,FORCE
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.030303030303030387e-02,0.000000000000000000e+00,-5.081950056404545280e-02,-4.688575515613817302e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.060606060606060774e-02,0.000000000000000000e+00,-8.942407557823518760e-02,-7.868311733200063218e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.090909090909091161e-02,0.000000000000000000e+00,-1.230363994597192256e-01,-1.075387562874539349e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.212121212121212155e-01,0.000000000000000000e+00,-1.537722345971977156e-01,-1.356159733700824932e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.515151515151515194e-01,0.000000000000000000e+00,-1.825268844500363419e-01,-1.637547991810452963e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.818181818181818232e-01,0.000000000000000000e+00,-2.097360374633802649e-01,-1.923932773168168520e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.121212121212121271e-01,0.000000000000000000e+00,-2.356291665548770620e-01,-2.217834724982196415e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.424242424242424310e-01,0.000000000000000000e+00,-2.603335392649835378e-01,-2.520732804523561077e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.727272727272727071e-01,0.000000000000000000e+00,-2.839219226852332523e-01,-2.833460720186028459e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.030303030303030387e-01,0.000000000000000000e+00,-3.064363201878570475e-01,-3.156425444626114185e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333148e-01,0.000000000000000000e+00,-3.279006568939427102e-01,-3.489737248963337146e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.636363636363636465e-01,0.000000000000000000e+00,-3.483280284325511178e-01,-3.833291433811818472e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.939393939393939226e-01,0.000000000000000000e+00,-3.677251128896464882e-01,-4.186822096409948957e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.242424242424242542e-01,0.000000000000000000e+00,-3.860950184402061058e-01,-4.549939016985187212e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.545454545454545303e-01,0.000000000000000000e+00,-4.034392230794180967e-01,-4.922154019814298787e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.848484848484848619e-01,0.000000000000000000e+00,-4.197589625328804752e-01,-5.302900606789443527e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.151515151515151381e-01,0.000000000000000000e+00,-4.350562685114940376e-01,-5.691549219698930351e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.454545454545454142e-01,0.000000000000000000e+00,-4.493347763171980369e-01,-6.087419646406001528e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.757575757575758013e-01,0.000000000000000000e+00,-4.626003732896015186e-01,-6.489791578281712825e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.060606060606060774e-01,0.000000000000000000e+00,-4.748617308423485617e-01,-6.897914007245710133e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.363636363636363535e-01,0.000000000000000000e+00,-4.861307445008350991e-01,-7.311013940325220561e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.666666666666666297e-01,0.000000000000000000e+00,-4.964228941443949994e-01,-7.728304762166747777e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.969696969696970168e-01,0.000000000000000000e+00,-5.057575283423589863e-01,-8.148994465190785297e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.272727272727272929e-01,0.000000000000000000e+00,-5.141580710705995205e-01,-8.572293877977036347e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.575757575757575690e-01,0.000000000000000000e+00,-5.216521455721067069e-01,-8.997424946557175396e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.878787878787878451e-01,0.000000000000000000e+00,-5.282716083422247522e-01,-9.423629056234117396e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.181818181818182323e-01,0.000000000000000000e+00,-5.340524859828995607e-01,-9.850175321648114712e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.484848484848485084e-01,0.000000000000000000e+00,-5.390348088465038989e-01,-1.027636872013526270e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.787878787878787845e-01,0.000000000000000000e+00,-5.432623378478639298e-01,-1.070155789921132472e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.090909090909090606e-01,0.000000000000000000e+00,-5.467821843983164953e-01,-1.112514245524179213e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.393939393939394478e-01,0.000000000000000000e+00,-5.496443278835357882e-01,-1.154657945936455432e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.696969696969697239e-01,0.000000000000000000e+00,-5.519010401685328082e-01,-1.196538900084468393e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,-5.536062318909324986e-01,-1.238115852918485915e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.030303030303030276e+00,0.000000000000000000e+00,-5.548147403497427632e-01,-1.279354580559343812e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.060606060606060552e+00,0.000000000000000000e+00,-5.555815831168372521e-01,-1.320228032167826360e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.090909090909090828e+00,0.000000000000000000e+00,-5.559612045936752622e-01,-1.360716310665047946e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.121212121212121104e+00,0.000000000000000000e+00,-5.560067441565634816e-01,-1.400806492018849436e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.151515151515151603e+00,0.000000000000000000e+00,-5.557693539497075008e-01,-1.440492291066115316e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.181818181818181879e+00,0.000000000000000000e+00,-5.552975916774007814e-01,-1.479773589982390058e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.212121212121212155e+00,0.000000000000000000e+00,-5.546369090839761151e-01,-1.518655852644952953e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.242424242424242431e+00,0.000000000000000000e+00,-5.538292506578318397e-01,-1.557149453442216114e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.272727272727272707e+00,0.000000000000000000e+00,-5.529127701360987412e-01,-1.595268952005377328e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.303030303030302983e+00,0.000000000000000000e+00,-5.519216653787620830e-01,-1.633032345702624566e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.333333333333333259e+00,0.000000000000000000e+00,-5.508861258154447160e-01,-1.670460329747963879e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.363636363636363535e+00,0.000000000000000000e+00,-5.498323814565888590e-01,-1.707575590928395393e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.393939393939394034e+00,0.000000000000000000e+00,-5.487828386872293240e-01,-1.744402155886060513e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.424242424242424310e+00,0.000000000000000000e+00,-5.477562857868785162e-01,-1.780964809261338377e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.454545454545454586e+00,0.000000000000000000e+00,-5.467681502245036462e-01,-1.817288591377435258e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.484848484848484862e+00,0.000000000000000000e+00,-5.458307900248691169e-01,-1.853398379952035491e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.515151515151515138e+00,0.000000000000000000e+00,-5.449538025940245944e-01,-1.889318555820647560e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.545454545454545414e+00,0.000000000000000000e+00,-5.441443360198592316e-01,-1.925072748960412472e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.575757575757575690e+00,0.000000000000000000e+00,-5.434073897458323588e-01,-1.960683658194454893e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.606060606060605966e+00,0.000000000000000000e+00,-5.427460934149540561e-01,-1.996172935714104479e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.636363636363636465e+00,0.000000000000000000e+00,-5.421619544143916336e-01,-2.031561125775235954e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666741e+00,0.000000000000000000e+00,-5.416550660950166796e-01,-2.066867645324465208e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.696969696969697017e+00,0.000000000000000000e+00,-5.412242697350110321e-01,-2.102110792519546134e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.727272727272727293e+00,0.000000000000000000e+00,-5.408672640840376244e-01,-2.137307766618242511e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.757575757575757569e+00,0.000000000000000000e+00,-5.405806569179421039e-01,-2.172474678782655655e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.787878787878787845e+00,0.000000000000000000e+00,-5.403599538624211940e-01,-2.207626526831785618e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.818181818181818121e+00,0.000000000000000000e+00,-5.401994817596500464e-01,-2.242777095992892100e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.848484848484848397e+00,0.000000000000000000e+00,-5.400922492009571085e-01,-2.277938729084207914e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.878787878787878896e+00,0.000000000000000000e+00,-5.400297603572009608e-01,-2.313121878009091859e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.909090909090909172e+00,0.000000000000000000e+00,-5.400018309586934739e-01,-2.348334295908410141e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.939393939393939448e+00,0.000000000000000000e+00,-5.399965345508603853e-01,-2.383579650160374985e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.969696969696969724e+00,0.000000000000000000e+00,-5.400006245678167227e-01,-2.418855295609945610e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,-5.400018496453521388e-01,-2.454150089957166880e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.030303030303030387e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.030303030303030387e-02,3.030303030303030387e-02,-3.140392760450802512e-02,-3.119239915114007874e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.060606060606060774e-02,3.030303030303030387e-02,-6.633081127786163989e-02,-6.414986853163022473e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.090909090909091161e-02,3.030303030303030387e-02,-9.848278175114222321e-02,-9.420807006064405020e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.212121212121212155e-01,3.030303030303030387e-02,-1.282470116614407296e-01,-1.231821231365093361e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.515151515151515194e-01,3.030303030303030387e-02,-1.560975076827601504e-01,-1.520283695371370536e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.818181818181818232e-01,3.030303030303030387e-02,-1.823625210494143611e-01,-1.812631230833282592e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.121212121212121271e-01,3.030303030303030387e-02,-2.072580259135224368e-01,-2.111830955596200599e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.424242424242424310e-01,3.030303030303030387e-02,-2.309251078616522956e-01,-2.419620737065710792e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.727272727272727071e-01,3.030303030303030387e-02,-2.534560230470421227e-01,-2.736989555931291784e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.030303030303030387e-01,3.030303030303030387e-02,-2.749112056361638357e-01,-3.064440224282646286e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333148e-01,3.030303030303030387e-02,-2.953302803173095681e-01,-3.402143184674026877e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.636363636363636465e-01,3.030303030303030387e-02,-3.147392696896581521e-01,-3.750031498805974639e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.939393939393939226e-01,3.030303030303030387e-02,-3.331554032409816957e-01,-4.107862311509786757e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.242424242424242542e-01,3.030303030303030387e-02,-3.505904042399091147e-01,-4.475258380696496840e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.545454545454545303e-01,3.030303030303030387e-02,-3.670527976359365119e-01,-4.851737340525112963e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.848484848484848619e-01,3.030303030303030387e-02,-3.825495774689252060e-01,-5.236733207726902428e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.151515151515151381e-01,3.030303030303030387e-02,-3.970874468884309505e-01,-5.629612889842061652e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.454545454545454142e-01,3.030303030303030387e-02,-4.106737662315644299e-01,-6.029689448107751204e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.757575757575758013e-01,3.030303030303030387e-02,-4.233172956538681642e-01,-6.436233268901619953e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.060606060606060774e-01,3.030303030303030387e-02,-4.350287872344192341e-01,-6.848481926490795901e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.363636363636363535e-01,3.030303030303030387e-02,-4.458214606129222712e-01,-7.265649278135979383e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.666666666666666297e-01,3.030303030303030387e-02,-4.557113821377613005e-01,-7.686934165321368528e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.969696969696970168e-01,3.030303030303030387e-02,-4.647177579002167436e-01,-8.111528970690590201e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.272727272727272929e-01,3.030303030303030387e-02,-4.728631445423001622e-01,-8.538628181265993655e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.575757575757575690e-01,3.030303030303030387e-02,-4.801735775532954276e-01,-8.967437024700234405e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.878787878787878451e-01,3.030303030303030387e-02,-4.866786144365102817e-01,-9.397180171464283305e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.181818181818182323e-01,3.030303030303030387e-02,-4.924112893367792454e-01,-9.827110429899823529e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.484848484848485084e-01,3.030303030303030387e-02,-4.974079762644117442e-01,-1.025651730287446162e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.787878787878787845e-01,3.030303030303030387e-02,-5.017081597562603745e-01,-1.068473522565339673e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.090909090909090606e-01,3.030303030303030387e-02,-5.053541144936692930e-01,-1.111115126668678510e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.393939393939394478e-01,3.030303030303030387e-02,-5.083904988291944038e-01,-1.153521204889869756e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.696969696969697239e-01,3.030303030303030387e-02,-5.108638710882071887e-01,-1.195642964137551001e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.030303030303030387e-02,-5.128221415831363261e-01,-1.237438618230653375e+00,0.000000000000000000e+00,0.000000000000000000e+00
