X,Y,UX,UY,BOUNDARY,FORCE
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.515151515151515194e-02,0.000000000000000000e+00,-5.158324131147609855e-03,-5.036924562335660591e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.030303030303030387e-02,0.000000000000000000e+00,-8.938394464354701072e-03,-8.555319780077922862e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.545454545454545581e-02,0.000000000000000000e+00,-1.210504664915156882e-02,-1.172958725024624872e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.060606060606060774e-02,0.000000000000000000e+00,-1.489675280197571249e-02,-1.474485252328238891e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.575757575757575968e-02,0.000000000000000000e+00,-1.742365519511386920e-02,-1.766684458191624882e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.090909090909091161e-02,0.000000000000000000e+00,-1.974570389427469236e-02,-2.052857370406024895e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.060606060606060635e-01,0.000000000000000000e+00,-2.189926524652900663e-02,-2.334901878777059098e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.212121212121212155e-01,0.000000000000000000e+00,-2.390836150606867605e-02,-2.613974734894129043e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.363636363636363535e-01,0.000000000000000000e+00,-2.578998944306821681e-02,-2.890799402040085050e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.515151515151515194e-01,0.000000000000000000e+00,-2.755685131472158586e-02,-3.165831069915122503e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666574e-01,0.000000000000000000e+00,-2.921885793289155653e-02,-3.439352305284157363e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.818181818181818232e-01,0.000000000000000000e+00,-3.078400929530307820e-02,-3.711531304941815407e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.969696969696969613e-01,0.000000000000000000e+00,-3.225894047550759841e-02,-3.982458688863035196e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.121212121212121271e-01,0.000000000000000000e+00,-3.364927730087750174e-02,-4.252171448719368335e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.272727272727272652e-01,0.000000000000000000e+00,-3.495987827583409840e-02,-4.520668953300043674e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.424242424242424310e-01,0.000000000000000000e+00,-3.619500523800694980e-02,-4.787923903524306940e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.575757575757575690e-01,0.000000000000000000e+00,-3.735844748568346169e-02,-5.053889995416703529e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.727272727272727071e-01,0.000000000000000000e+00,-3.845361441812128467e-02,-5.318507388037270467e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.878787878787879007e-01,0.000000000000000000e+00,-3.948360620075360566e-02,-5.581706677268664235e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.030303030303030387e-01,0.000000000000000000e+00,-4.045126868405464482e-02,-5.843411833375788261e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.181818181818181768e-01,0.000000000000000000e+00,-4.135923678135386417e-02,-6.103542407809804671e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333148e-01,0.000000000000000000e+00,-4.220996922117940114e-02,-6.362015217043875959e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.484848484848485084e-01,0.000000000000000000e+00,-4.300577674274368850e-02,-6.618745647371294949e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.636363636363636465e-01,0.000000000000000000e+00,-4.374884523211522436e-02,-6.873648682067119708e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.787878787878787845e-01,0.000000000000000000e+00,-4.444125490253779398e-02,-7.126639723495004075e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.939393939393939226e-01,0.000000000000000000e+00,-4.508499634477673018e-02,-7.377635262899825963e-02,0.000000000000000000e+00,0.000000000000000000e+00
