X,Y,UX,UY,BOUNDARY,FORCE
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,0.000000000000000000e+00,-6.544256340562134081e-03,-6.398576426967016000e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,0.000000000000000000e+00,-1.134384692610082394e-02,-1.090357404852233293e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-02,0.000000000000000000e+00,-1.535815036628146099e-02,-1.499773510380393929e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,0.000000000000000000e+00,-1.888732967022031112e-02,-1.891204680951351011e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,0.000000000000000000e+00,-2.207034854355274453e-02,-2.272641048491995733e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-02,0.000000000000000000e+00,-2.498307170876930619e-02,-2.647983375693922087e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000666e-02,0.000000000000000000e+00,-2.767169210912882524e-02,-3.019400631548168137e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000167e-02,0.000000000000000000e+00,-3.016686807725280084e-02,-3.388157162514302684e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.999999999999999667e-02,0.000000000000000000e+00,-3.249042145379559682e-02,-3.754994360340563331e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-3.465878001627833993e-02,-4.120334052681549897e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000006e-01,0.000000000000000000e+00,-3.668487282347850792e-02,-4.484395836501741534e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,0.000000000000000000e+00,-3.857924039676760564e-02,-4.847268220024961854e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e-01,0.000000000000000000e+00,-4.035072225772452087e-02,-5.208953355647297917e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e-01,0.000000000000000000e+00,-4.200690413259493966e-02,-5.569396019629400951e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999999944e-01,0.000000000000000000e+00,-4.355442133835481927e-02,-5.928502882969424043e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000033e-01,0.000000000000000000e+00,-4.499917200915549281e-02,-6.286155629954903734e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000122e-01,0.000000000000000000e+00,-4.634647141530463116e-02,-6.642220079173716263e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999999933e-01,0.000000000000000000e+00,-4.760116638201011829e-02,-6.996552646260889574e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000022e-01,0.000000000000000000e+00,-4.876772183197793098e-02,-7.349005000445792135e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,-4.985028732981604954e-02,-7.699427468901108573e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.099999999999999922e-01,0.000000000000000000e+00,-5.085274895114650501e-02,-8.047671556480948118e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000011e-01,0.000000000000000000e+00,-5.177877017089295431e-02,-8.393591829396997162e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000100e-01,0.000000000000000000e+00,-5.263182439577978461e-02,-8.737047333857764220e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.399999999999999911e-01,0.000000000000000000e+00,-5.341522104495016049e-02,-9.077902669268869684e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,-5.413212658491086543e-02,-9.416028800886193373e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000089e-01,0.000000000000000000e+00,-5.478558157440067966e-02,-9.751303673017129581e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e-01,0.000000000000000000e+00,-5.537851452325998070e-02,-1.008361266731099964e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000266e-01,0.000000000000000000e+00,-5.591375318598299643e-02,-1.041284893900957936e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.899999999999999800e-01,0.000000000000000000e+00,-5.639403377493775599e-02,-1.073891365570354972e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,0.000000000000000000e+00,-5.682200847647659453e-02,-1.106171615713676809e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.099999999999999978e-01,0.000000000000000000e+00,-5.720025157590431786e-02,-1.138117405022932294e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000067e-01,0.000000000000000000e+00,-5.753126443793585981e-02,-1.169721325028030556e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000155e-01,0.000000000000000000e+00,-5.781747954321492244e-02,-1.200976797693621839e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000244e-01,0.000000000000000000e+00,-5.806126374533516349e-02,-1.231878071174169753e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.499999999999999778e-01,0.000000000000000000e+00,-5.826492088418978865e-02,-1.262420212276374187e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.599999999999999867e-01,0.000000000000000000e+00,-5.843069386859030268e-02,-1.292599096078193288e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.699999999999999956e-01,0.000000000000000000e+00,-5.856076632262592618e-02,-1.322411393078142539e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000000044e-01,0.000000000000000000e+00,-5.865726387519110130e-02,-1.351854554191011248e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.900000000000000133e-01,0.000000000000000000e+00,-5.872225515974649479e-02,-1.380926793862214952e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00,-5.875775258112943267e-02,-1.409627071539149012e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.099999999999999756e-01,0.000000000000000000e+00,-5.876571289765963185e-02,-1.437955071711730093e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.199999999999999845e-01,0.000000000000000000e+00,-5.874803765955703694e-02,-1.465911182713773020e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.299999999999999933e-01,0.000000000000000000e+00,-5.870657353854330518e-02,-1.493496474460597190e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000022e-01,0.000000000000000000e+00,-5.864311257822939910e-02,-1.520712675285082749e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,-5.855939239034378685e-02,-1.547562148023569062e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000200e-01,0.000000000000000000e+00,-5.845709631789864497e-02,-1.574047865493721499e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.699999999999999734e-01,0.000000000000000000e+00,-5.833785358292845752e-02,-1.600173385498429302e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.799999999999999822e-01,0.000000000000000000e+00,-5.820323943338611555e-02,-1.625942825482456500e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.899999999999999911e-01,0.000000000000000000e+00,-5.805477530108305029e-02,-1.651360836961676404e-01,0.000000000000000000e+00,0.000000000000000000e+00
