X,Y,UX,UY,BOUNDARY,FORCE
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.236992135059907828e-03,-1.479185506409056447e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,-2.015265434573931987e-03,-2.697222884031093976e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,0.000000000000000000e+00,-2.530106210755525293e-03,-3.857573111631118403e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00,-2.858706494786641267e-03,-4.956389023768451897e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,-3.049825504094363406e-03,-5.978449081392481559e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,-3.141376460642884925e-03,-6.912770679438714864e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.999999999999999556e-01,0.000000000000000000e+00,-3.166636722930083435e-03,-7.755608327872842364e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00,-3.156551637556665943e-03,-8.512848783351567583e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,-3.139407774818869529e-03,-9.203254624840050482e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,-3.135667265183539592e-03,-9.859883731271772145e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000056e-01,-5.870920969918505278e-04,-1.146892579266079164e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,1.000000000000000056e-01,-1.191085583276661275e-03,-2.448167203494362211e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,1.000000000000000056e-01,-1.650488679552537157e-03,-3.685311802708780230e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.000000000000000056e-01,-1.979969718623655634e-03,-4.844891972924229503e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,1.000000000000000056e-01,-2.202151236097215845e-03,-5.914064848186853345e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.000000000000000056e-01,-2.339471449938870969e-03,-6.883368472225580639e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.999999999999999556e-01,1.000000000000000056e-01,-2.413564740966258389e-03,-7.749673402596624766e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.000000000000000056e-01,-2.445231217400144295e-03,-8.518823688806128475e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000222e-01,1.000000000000000056e-01,-2.454428833852397539e-03,-9.209109635943079492e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000056e-01,-2.460335610575169109e-03,-9.856143221636444809e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000111e-01,-3.737699853059033061e-04,-1.084759398795493400e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.000000000000000111e-01,-7.477105830063136447e-04,-2.321740719040777095e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,2.000000000000000111e-01,-1.089335763489685189e-03,-3.575857282852428539e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.000000000000000111e-01,-1.360447016280932637e-03,-4.767653149514700268e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.000000000000000111e-01,-1.558150577859617695e-03,-5.869129168116162323e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,2.000000000000000111e-01,-1.689847735736721944e-03,-6.865992736877994836e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.999999999999999556e-01,2.000000000000000111e-01,-1.766896603181584762e-03,-7.752525987934999994e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.000000000000000111e-01,-1.802848736483662808e-03,-8.531880997726075735e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000222e-01,2.000000000000000111e-01,-1.813555532683564257e-03,-9.218019570688792269e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000111e-01,-1.819168933171619752e-03,-9.839102890138130483e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.999999999999999889e-01,-2.682140572787110886e-04,-1.100924198913108077e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.999999999999999889e-01,-5.144648838582737468e-04,-2.313348037997353321e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,2.999999999999999889e-01,-7.419401085245013036e-04,-3.554137633101865819e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.999999999999999889e-01,-9.350281985315479381e-04,-4.755394723826712571e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.999999999999999889e-01,-1.081412311218443289e-03,-5.874913473701851019e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,2.999999999999999889e-01,-1.179261425024257133e-03,-6.890481916212128251e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.999999999999999556e-01,2.999999999999999889e-01,-1.232975841488706927e-03,-7.791240512964549801e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.999999999999999889e-01,-1.251301560250778514e-03,-8.575240156796018476e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000222e-01,2.999999999999999889e-01,-1.247450668625178652e-03,-9.249192706316388887e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.999999999999999889e-01,-1.241262129707018484e-03,-9.828870158244766217e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,4.000000000000000222e-01,-2.079347769017970233e-04,-1.149528479542393129e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,4.000000000000000222e-01,-3.797112739389667496e-04,-2.371063246346415999e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,4.000000000000000222e-01,-5.270815746108673417e-04,-3.610188336586319432e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.000000000000000222e-01,-6.481886348807515495e-04,-4.815026676222771383e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,4.000000000000000222e-01,-7.366935243962878565e-04,-5.944991935252887452e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.000000000000000222e-01,-7.889986962827999278e-04,-6.972800059501306144e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.999999999999999556e-01,4.000000000000000222e-01,-8.064879343507078526e-04,-7.882172069484296578e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,4.000000000000000222e-01,-7.953475782573987381e-04,-8.665088437543105523e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000222e-01,4.000000000000000222e-01,-7.669912359246998769e-04,-9.320016306716957799e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000222e-01,-7.397591615412910755e-04,-9.849908849420527940e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,-1.724436261589280003e-04,-1.215257516411461305e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,5.000000000000000000e-01,-2.989450562923161368e-04,-2.469600682499921342e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,5.000000000000000000e-01,-3.924151899054699466e-04,-3.724762281024673535e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.000000000000000000e-01,-4.571914999815199112e-04,-4.940648479284793018e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e-01,-4.928043018546058793e-04,-6.081644624514225689e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.000000000000000000e-01,-4.983065671489867463e-04,-7.119701797544559022e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.999999999999999556e-01,5.000000000000000000e-01,-4.752545732371316316e-04,-8.034662260795384994e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,5.000000000000000000e-01,-4.291397316639548312e-04,-8.812924442455493876e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000222e-01,5.000000000000000000e-01,-3.702746356317536923e-04,-9.445343440552349951e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e-01,-3.149663795141637132e-04,-9.924118447418398339e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.999999999999999778e-01,-1.527541990517536851e-04,-1.292254609718342931e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,5.999999999999999778e-01,-2.519277021605343487e-04,-2.596865508900690536e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,5.999999999999999778e-01,-3.095814640360902226e-04,-3.884707247585765522e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.999999999999999778e-01,-3.326393994389279765e-04,-5.123433516396111789e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,5.999999999999999778e-01,-3.244379385923665455e-04,-6.281883598484863489e-03,0.000000000000000000e+00,0.000000000000000000e+00
