X,Y,UX,UY,BOUNDARY,FORCE
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,0.000000000000000000e+00,-3.212706751911491299e-02,-3.279839774379034872e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000167e-02,0.000000000000000000e+00,-5.502134530319315736e-02,-5.801657319324595580e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,0.000000000000000000e+00,-7.326473346367079476e-02,-8.232093148073896249e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000033e-01,0.000000000000000000e+00,-8.831974104180609353e-02,-1.064715634461585458e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,-1.008958745088561482e-01,-1.305896699243124237e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.399999999999999911e-01,0.000000000000000000e+00,-1.114088824385534443e-01,-1.546526978226691329e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000266e-01,0.000000000000000000e+00,-1.201385392626944798e-01,-1.785888100969307279e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000067e-01,0.000000000000000000e+00,-1.272968468789476004e-01,-2.023070699629992975e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.599999999999999867e-01,0.000000000000000000e+00,-1.330610440310131537e-01,-2.257114651810745998e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00,-1.375905407169177030e-01,-2.487093520265899194e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000022e-01,0.000000000000000000e+00,-1.410356494916324976e-01,-2.712173842755171149e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.799999999999999822e-01,0.000000000000000000e+00,-1.435417213860221974e-01,-2.931659547943271660e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e-01,0.000000000000000000e+00,-1.452505175863488263e-01,-3.145024918410393444e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000533e-01,0.000000000000000000e+00,-1.462998639972719062e-01,-3.351937011386601495e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,-1.468222739898464579e-01,-3.552267678916021243e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.400000000000000133e-01,0.000000000000000000e+00,-1.469430407568451669e-01,-3.746095493413018063e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.800000000000000488e-01,0.000000000000000000e+00,-1.467781775286827739e-01,-3.933698596700098138e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.199999999999999734e-01,0.000000000000000000e+00,-1.464324655505892803e-01,-4.115540352223258647e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.600000000000000089e-01,0.000000000000000000e+00,-1.459977351523192302e-01,-4.292250292361725061e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00,-1.455513488966631019e-01,-4.464602882140007445e-01,0.000000000000000000e+00,0.000000000000000000e+00
