X,Y,UX,UY
9.600000000000000000e+01,4.000000000000000000e+00,-2.419530574866818884e-01,-5.928228031247814167e-01
1.000000000000000000e+02,4.000000000000000000e+00,-2.420324529085862431e-01,-6.171295582753985043e-01
0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,8.000000000000000000e+00,-1.478587871728147783e-02,-1.467155076946680126e-02
8.000000000000000000e+00,8.000000000000000000e+00,-3.125463429902098494e-02,-3.237808253690691029e-02
1.200000000000000000e+01,8.000000000000000000e+00,-4.812718238243558072e-02,-5.119251762527175093e-02
1.600000000000000000e+01,8.000000000000000000e+00,-6.435479487771526841e-02,-7.042188404287058612e-02
2.000000000000000000e+01,8.000000000000000000e+00,-7.973382365847793418e-02,-9.023871469422443947e-02
2.400000000000000000e+01,8.000000000000000000e+00,-9.425022161330098847e-02,-1.108306830952346250e-01
2.800000000000000000e+01,8.000000000000000000e+00,-1.079299963098496462e-01,-1.323197760314966109e-01
3.200000000000000000e+01,8.000000000000000000e+00,-1.208016628810471560e-01,-1.547725195017651267e-01
3.600000000000000000e+01,8.000000000000000000e+00,-1.328868804979944085e-01,-1.782154153125961316e-01
4.000000000000000000e+01,8.000000000000000000e+00,-1.441990591198381022e-01,-2.026460851430118837e-01
4.400000000000000000e+01,8.000000000000000000e+00,-1.547440948971118557e-01,-2.280401146728698314e-01
4.800000000000000000e+01,8.000000000000000000e+00,-1.645214146885752848e-01,-2.543544978206742635e-01
5.200000000000000000e+01,8.000000000000000000e+00,-1.735247952946312178e-01,-2.815283403011018537e-01
5.600000000000000000e+01,8.000000000000000000e+00,-1.817428713966630638e-01,-3.094812057881860534e-01
6.000000000000000000e+01,8.000000000000000000e+00,-1.891594449225139363e-01,-3.381093702893160358e-01
6.400000000000000000e+01,8.000000000000000000e+00,-1.957538803904592117e-01,-3.672803603570586328e-01
6.800000000000000000e+01,8.000000000000000000e+00,-2.015021117944127416e-01,-3.968265657134805724e-01
7.200000000000000000e+01,8.000000000000000000e+00,-2.063790959641595701e-01,-4.265395026777484833e-01
7.600000000000000000e+01,8.000000000000000000e+00,-2.103637973477577305e-01,-4.561674247899349943e-01
8.000000000000000000e+01,8.000000000000000000e+00,-2.134477658800713329e-01,-4.854202078241579010e-01
8.400000000000000000e+01,8.000000000000000000e+00,-2.156479521938600430e-01,-5.139863892043833316e-01
8.800000000000000000e+01,8.000000000000000000e+00,-2.170237871653986628e-01,-5.415674859561228072e-01
9.200000000000000000e+01,8.000000000000000000e+00,-2.176983543257289266e-01,-5.679339039729834893e-01
9.600000000000000000e+01,8.000000000000000000e+00,-2.178847583034052571e-01,-5.930049222294110356e-01
1.000000000000000000e+02,8.000000000000000000e+00,-2.179238307612605119e-01,-6.169560249876395730e-01
0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.200000000000000000e+01,-1.212945622425500546e-02,-1.245824628355560355e-02
8.000000000000000000e+00,1.200000000000000000e+01,-2.536877721226341378e-02,-2.814729095170309670e-02
1.200000000000000000e+01,1.200000000000000000e+01,-3.928035816818229581e-02,-4.581917220721288403e-02
1.600000000000000000e+01,1.200000000000000000e+01,-5.323280865581684479e-02,-6.470412899938204898e-02
2.000000000000000000e+01,1.200000000000000000e+01,-6.679020472606658765e-02,-8.452612391492141108e-02
2.400000000000000000e+01,1.200000000000000000e+01,-7.977178529439005183e-02,-1.052743671080300925e-01
2.800000000000000000e+01,1.200000000000000000e+01,-9.210904943134699818e-02,-1.269875937424548573e-01
3.200000000000000000e+01,1.200000000000000000e+01,-1.037792802827395833e-01,-1.496958258825429600e-01
3.600000000000000000e+01,1.200000000000000000e+01,-1.147778912085537367e-01,-1.734089996347835116e-01
4.000000000000000000e+01,1.200000000000000000e+01,-1.251067804560248020e-01,-1.981172677271108018e-01
4.400000000000000000e+01,1.200000000000000000e+01,-1.347693125622891896e-01,-2.237933233064367811e-01
4.800000000000000000e+01,1.200000000000000000e+01,-1.437679860941041277e-01,-2.503940308152850514e-01
5.200000000000000000e+01,1.200000000000000000e+01,-1.521030198293698565e-01,-2.778605690888482083e-01
5.600000000000000000e+01,1.200000000000000000e+01,-1.597709980628075344e-01,-3.061168120658712688e-01
6.000000000000000000e+01,1.200000000000000000e+01,-1.667631465124312373e-01,-3.350658058703916975e-01
6.400000000000000000e+01,1.200000000000000000e+01,-1.730631313170189478e-01,-3.645842935020904285e-01
6.800000000000000000e+01,1.200000000000000000e+01,-1.786447218109122603e-01,-3.945154973726059944e-01
7.200000000000000000e+01,1.200000000000000000e+01,-1.834703955146080867e-01,-4.246610201937320861e-01
7.600000000000000000e+01,1.200000000000000000e+01,-1.874929431729573381e-01,-4.547739363450103434e-01
8.000000000000000000e+01,1.200000000000000000e+01,-1.906629312015271638e-01,-4.845567708760052938e-01
8.400000000000000000e+01,1.200000000000000000e+01,-1.929448974306848530e-01,-5.136694861834127934e-01
8.800000000000000000e+01,1.200000000000000000e+01,-1.943441673825387905e-01,-5.417529674510977999e-01
9.200000000000000000e+01,1.200000000000000000e+01,-1.949446726505704441e-01,-5.684721482767662870e-01
9.600000000000000000e+01,1.200000000000000000e+01,-1.949571495515567132e-01,-5.935796486218652968e-01
1.000000000000000000e+02,1.200000000000000000e+01,-1.947781021525739065e-01,-6.169963951771857413e-01
0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.600000000000000000e+01,-1.014025634769439611e-02,-1.111228349852113988e-02
8.000000000000000000e+00,1.600000000000000000e+01,-2.102280435860093624e-02,-2.537323322089761815e-02
1.200000000000000000e+01,1.600000000000000000e+01,-3.249869584604566514e-02,-4.194836627907461840e-02
1.600000000000000000e+01,1.600000000000000000e+01,-4.423454246007080259e-02,-6.020931270160163190e-02
2.000000000000000000e+01,1.600000000000000000e+01,-5.589324155128687355e-02,-7.978289359032618433e-02
2.400000000000000000e+01,1.600000000000000000e+01,-6.724124693488595095e-02,-1.005009313185379061e-01
2.800000000000000000e+01,1.600000000000000000e+01,-7.814927715169510403e-02,-1.223036508011649814e-01
3.200000000000000000e+01,1.600000000000000000e+01,-8.855094398444351977e-02,-1.451665027635901384e-01
3.600000000000000000e+01,1.600000000000000000e+01,-9.841439993958672749e-02,-1.690694865976214989e-01
4.000000000000000000e+01,1.600000000000000000e+01,-1.077264930122995984e-01,-1.939862990315211200e-01
4.400000000000000000e+01,1.600000000000000000e+01,-1.164841080864659345e-01,-2.198809633682439202e-01
4.800000000000000000e+01,1.600000000000000000e+01,-1.246891557465999861e-01,-2.467067865488831724e-01
5.200000000000000000e+01,1.600000000000000000e+01,-1.323451474605775446e-01,-2.744055132941666253e-01
5.600000000000000000e+01,1.600000000000000000e+01,-1.394541056328361395e-01,-3.029056934059976558e-01
6.000000000000000000e+01,1.600000000000000000e+01,-1.460129811142214240e-01,-3.321196483921513565e-01
6.400000000000000000e+01,1.600000000000000000e+01,-1.520090564993782090e-01,-3.619384585170625224e-01
6.800000000000000000e+01,1.600000000000000000e+01,-1.574142754297427060e-01,-3.922243294889267151e-01
7.200000000000000000e+01,1.600000000000000000e+01,-1.621794136028636424e-01,-4.227998659266477000e-01
7.600000000000000000e+01,1.600000000000000000e+01,-1.662308380557325493e-01,-4.534347743177924439e-01
8.000000000000000000e+01,1.600000000000000000e+01,-1.694749311361994637e-01,-4.838327825270173355e-01
8.400000000000000000e+01,1.600000000000000000e+01,-1.718165171703101013e-01,-5.136244396854336980e-01
8.800000000000000000e+01,1.600000000000000000e+01,-1.731961961741972644e-01,-5.423731970001473002e-01
9.200000000000000000e+01,1.600000000000000000e+01,-1.736474122641190054e-01,-5.696012155649579078e-01
9.600000000000000000e+01,1.600000000000000000e+01,-1.733689910855145955e-01,-5.948372954980104543e-01
1.000000000000000000e+02,1.600000000000000000e+01,-1.728042964407104920e-01,-6.176822677759280511e-01
0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,2.000000000000000000e+01,-8.502699285658971151e-03,-1.024616624036251734e-02
8.000000000000000000e+00,2.000000000000000000e+01,-1.751194671878949019e-02,-2.349334783915929536e-02
1.200000000000000000e+01,2.000000000000000000e+01,-2.698958193730767452e-02,-3.916712193771957479e-02
1.600000000000000000e+01,2.000000000000000000e+01,-3.676169488533388707e-02,-5.677890347243545743e-02
2.000000000000000000e+01,2.000000000000000000e+01,-4.660655048508158260e-02,-7.597217289786023509e-02
2.400000000000000000e+01,2.000000000000000000e+01,-5.632666040616272907e-02,-9.652034934735506666e-02
2.800000000000000000e+01,2.000000000000000000e+01,-6.578052971289785611e-02,-1.182924432972662226e-01
3.200000000000000000e+01,2.000000000000000000e+01,-7.487966525726080791e-02,-1.412108000141753528e-01
3.600000000000000000e+01,2.000000000000000000e+01,-8.357344269905674083e-02,-1.652205084262736434e-01
4.000000000000000000e+01,2.000000000000000000e+01,-9.183613023826676935e-02,-1.902732996264377141e-01
4.400000000000000000e+01,2.000000000000000000e+01,-9.965794595151501734e-02,-2.163200182817645867e-01
4.800000000000000000e+01,2.000000000000000000e+01,-1.070390219838162904e-01,-2.433071875915995552e-01
5.200000000000000000e+01,2.000000000000000000e+01,-1.139849098522282000e-01,-2.711751980465535450e-01
5.600000000000000000e+01,2.000000000000000000e+01,-1.205024738207452206e-01,-2.998567757951231538e-01
6.000000000000000000e+01,2.000000000000000000e+01,-1.265951865266535248e-01,-3.292748166866097392e-01
6.400000000000000000e+01,2.000000000000000000e+01,-1.322569386054870677e-01,-3.593386092508141783e-01
6.800000000000000000e+01,2.000000000000000000e+01,-1.374636582651367900e-01,-3.899369902638846197e-01
7.200000000000000000e+01,2.000000000000000000e+01,-1.421627153849178427e-01,-4.209262223472878262e-01
7.600000000000000000e+01,2.000000000000000000e+01,-1.462621478799940866e-01,-4.521100885835044880e-01
8.000000000000000000e+01,2.000000000000000000e+01,-1.496263506912741126e-01,-4.832119004423996445e-01
8.400000000000000000e+01,2.000000000000000000e+01,-1.520902149738980746e-01,-5.138438679560617395e-01
8.800000000000000000e+01,2.000000000000000000e+01,-1.535040646956961630e-01,-5.434853606532213943e-01
9.200000000000000000e+01,2.000000000000000000e+01,-1.538140472422371563e-01,-5.714831275462340932e-01
9.600000000000000000e+01,2.000000000000000000e+01,-1.531705010065118611e-01,-5.970822378003624031e-01
1.000000000000000000e+02,2.000000000000000000e+01,-1.520451633720281692e-01,-6.194884614860540761e-01
0.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,2.400000000000000000e+01,-7.081509576537822412e-03,-9.670944785699870511e-03
8.000000000000000000e+00,2.400000000000000000e+01,-1.451299353516763077e-02,-2.219281494740351843e-02
1.200000000000000000e+01,2.400000000000000000e+01,-2.230046835969992647e-02,-3.715934780550635835e-02
1.600000000000000000e+01,2.400000000000000000e+01,-3.035471504213105992e-02,-5.419195039231231720e-02
2.000000000000000000e+01,2.400000000000000000e+01,-3.853643677799009626e-02,-7.297801109550081100e-02
2.400000000000000000e+01,2.400000000000000000e+01,-4.670009967898534203e-02,-9.328252502127076795e-02
2.800000000000000000e+01,2.400000000000000000e+01,-5.472300904162931412e-02,-1.149395333288308896e-01
3.200000000000000000e+01,2.400000000000000000e+01,-6.251606218317039276e-02,-1.378327886990751150e-01
3.600000000000000000e+01,2.400000000000000000e+01,-7.002175354111982164e-02,-1.618758545214029620e-01
4.000000000000000000e+01,2.400000000000000000e+01,-7.720754541708833851e-02,-1.869975584046662809e-01
4.400000000000000000e+01,2.400000000000000000e+01,-8.405930178643572503e-02,-2.131333170441380986e-01
4.800000000000000000e+01,2.400000000000000000e+01,-9.057593387926081430e-02,-2.402204887661232025e-01
5.200000000000000000e+01,2.400000000000000000e+01,-9.676500009034928740e-02,-2.681960434241891789e-01
5.600000000000000000e+01,2.400000000000000000e+01,-1.026385643188429120e-01,-2.969953821056176557e-01
6.000000000000000000e+01,2.400000000000000000e+01,-1.082084337343262037e-01,-3.265514310475189919e-01
6.400000000000000000e+01,2.400000000000000000e+01,-1.134796982643998808e-01,-3.567929940260077815e-01
6.800000000000000000e+01,2.400000000000000000e+01,-1.184412151552427378e-01,-3.876405813312565618e-01
7.200000000000000000e+01,2.400000000000000000e+01,-1.230514858707131287e-01,-4.189962192413161923e-01
7.600000000000000000e+01,2.400000000000000000e+01,-1.272190987713909816e-01,-4.507209638180312838e-01
8.000000000000000000e+01,2.400000000000000000e+01,-1.307813663296394091e-01,-4.825919480927750582e-01
8.400000000000000000e+01,2.400000000000000000e+01,-1.334983930996561652e-01,-5.142381829703712715e-01
8.800000000000000000e+01,2.400000000000000000e+01,-1.350926615438346190e-01,-5.450718218248622460e-01
9.200000000000000000e+01,2.400000000000000000e+01,-1.353554209637953809e-01,-5.742430987648365903e-01
9.600000000000000000e+01,2.400000000000000000e+01,-1.343134677180448933e-01,-6.006425502863564914e-01
1.000000000000000000e+02,2.400000000000000000e+01,-1.324245278812339888e-01,-6.229615941350675756e-01
0.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,2.800000000000000000e+01,-5.805303151532139640e-03,-9.282973184096703079e-03
8.000000000000000000e+00,2.800000000000000000e+01,-1.185293692991353821e-02,-2.128414990331307238e-02
1.200000000000000000e+01,2.800000000000000000e+01,-1.816521509836430126e-02,-3.570810251128784391e-02
1.600000000000000000e+01,2.800000000000000000e+01,-2.469848564543367445e-02,-5.225789688341684475e-02
2.000000000000000000e+01,2.800000000000000000e+01,-3.136718835434439134e-02,-7.066560602771272681e-02
2.400000000000000000e+01,2.800000000000000000e+01,-3.807030368436341294e-02,-9.070720118658098796e-02
2.800000000000000000e+01,2.800000000000000000e+01,-4.471266318575661813e-02,-1.122045701392051231e-01
3.200000000000000000e+01,2.800000000000000000e+01,-5.121742764057518604e-02,-1.350187687185717689e-01
3.600000000000000000e+01,2.800000000000000000e+01,-5.753017730280795411e-02,-1.590395740564249927e-01
4.000000000000000000e+01,2.800000000000000000e+01,-6.361769918217517750e-02,-1.841755487433051897e-01
4.400000000000000000e+01,2.800000000000000000e+01,-6.946465904064848262e-02,-2.103467032492046529e-01
4.800000000000000000e+01,2.800000000000000000e+01,-7.506997517182331658e-02,-2.374799818258738759e-01
5.200000000000000000e+01,2.800000000000000000e+01,-8.044344169488741592e-02,-2.655070150229578707e-01
5.600000000000000000e+01,2.800000000000000000e+01,-8.560244694284238620e-02,-2.943635339594061762e-01
6.000000000000000000e+01,2.800000000000000000e+01,-9.056822036874685733e-02,-3.239899337441564664e-01
6.400000000000000000e+01,2.800000000000000000e+01,-9.536062961993703457e-02,-3.543323508099792130e-01
6.800000000000000000e+01,2.800000000000000000e+01,-9.998989297355337369e-02,-3.853429237334906055e-01
7.200000000000000000e+01,2.800000000000000000e+01,-1.044424222363680016e-01,-4.169759478998510960e-01
7.600000000000000000e+01,2.800000000000000000e+01,-1.086562872674137759e-01,-4.491719958274411617e-01
8.000000000000000000e+01,2.800000000000000000e+01,-1.124809436919653877e-01,-4.818128786367881777e-01
8.400000000000000000e+01,2.800000000000000000e+01,-1.156252331305449715e-01,-5.146209659264155967e-01
8.800000000000000000e+01,2.800000000000000000e+01,-1.176487056689575761e-01,-5.470091312052149934e-01
9.200000000000000000e+01,2.800000000000000000e+01,-1.180785609137566944e-01,-5.779425294340800878e-01
9.600000000000000000e+01,2.800000000000000000e+01,-1.166708046675536126e-01,-6.058762533899071379e-01
1.000000000000000000e+02,2.800000000000000000e+01,-1.137591042498568156e-01,-6.287950222358152930e-01
0.000000000000000000e+00,3.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,3.200000000000000000e+01,-4.630720950255237840e-03,-9.020965893853349557e-03
8.000000000000000000e+00,3.200000000000000000e+01,-9.427298253739127554e-03,-2.065028908051192921e-02
1.200000000000000000e+01,3.200000000000000000e+01,-1.441575407182154808e-02,-3.466639649551600533e-02
1.600000000000000000e+01,3.200000000000000000e+01,-1.957683788399834993e-02,-5.083135866980667550e-02
2.000000000000000000e+01,3.200000000000000000e+01,-2.485914208373857237e-02,-6.891500066741407249e-02
2.400000000000000000e+01,3.200000000000000000e+01,-3.019512844807750382e-02,-8.870963032363979317e-02
2.800000000000000000e+01,3.200000000000000000e+01,-3.551570816454632101e-02,-1.100363377566489775e-01
3.200000000000000000e+01,3.200000000000000000e+01,-4.076071251942663121e-02,-1.327447291536306695e-01
3.600000000000000000e+01,3.200000000000000000e+01,-4.588452029801810134e-02,-1.567086971644443549e-01
4.000000000000000000e+01,3.200000000000000000e+01,-5.085771838948781320e-02,-1.818208347410050774e-01
4.400000000000000000e+01,3.200000000000000000e+01,-5.566637654397632584e-02,-2.079873997480100045e-01
4.800000000000000000e+01,3.200000000000000000e+01,-6.031032110694034554e-02,-2.351247966953953772e-01
5.200000000000000000e+01,3.200000000000000000e+01,-6.480119882796443742e-02,-2.631578582264616495e-01
5.600000000000000000e+01,3.200000000000000000e+01,-6.916057467919382862e-02,-2.920199377713666444e-01
6.000000000000000000e+01,3.200000000000000000e+01,-7.341789692411387902e-02,-3.216548103129568403e-01
6.400000000000000000e+01,3.200000000000000000e+01,-7.760774149796904886e-02,-3.520203842883735668e-01
6.800000000000000000e+01,3.200000000000000000e+01,-8.176504069993452417e-02,-3.830939672197616885e-01
7.200000000000000000e+01,3.200000000000000000e+01,-8.591549947039284207e-02,-4.148776852956482242e-01
7.600000000000000000e+01,3.200000000000000000e+01,-9.005506248077692344e-02,-4.473988941211939907e-01
8.000000000000000000e+01,3.200000000000000000e+01,-9.410517327339415483e-02,-4.806889883039776601e-01
8.400000000000000000e+01,3.200000000000000000e+01,-9.781880871655153353e-02,-5.146924828444408018e-01
8.800000000000000000e+01,3.200000000000000000e+01,-1.006225011015179638e-01,-5.490036945875823582e-01
9.200000000000000000e+01,3.200000000000000000e+01,-1.016266546863891646e-01,-5.825104937683071027e-01
9.600000000000000000e+01,3.200000000000000000e+01,-1.000196477718236637e-01,-6.131674455519132705e-01
1.000000000000000000e+02,3.200000000000000000e+01,-9.572474507883935169e-02,-6.379697807198878579e-01
0.000000000000000000e+00,3.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,3.600000000000000000e+01,-3.528558596114998291e-03,-8.846929279592621528e-03
8.000000000000000000e+00,3.600000000000000000e+01,-7.166714373880245584e-03,-2.021592608974500868e-02
1.200000000000000000e+01,3.600000000000000000e+01,-1.093820535448796101e-02,-3.393458335937856590e-02
1.600000000000000000e+01,3.600000000000000000e+01,-1.483632764662762282e-02,-4.980650249580829969e-02
2.000000000000000000e+01,3.600000000000000000e+01,-1.883116501169402809e-02,-6.763064958682472871e-02
2.400000000000000000e+01,3.600000000000000000e+01,-2.287924777512280114e-02,-8.721498097001349759e-02
2.800000000000000000e+01,3.600000000000000000e+01,-2.693311400976316008e-02,-1.083843568690365800e-01
3.200000000000000000e+01,3.600000000000000000e+01,-3.094904679254759094e-02,-1.309835321049392654e-01
3.600000000000000000e+01,3.600000000000000000e+01,-3.489219433451258567e-02,-1.548766181963309729e-01
4.000000000000000000e+01,3.600000000000000000e+01,-3.873916447019756792e-02,-1.799446353908445984e-01
4.400000000000000000e+01,3.600000000000000000e+01,-4.247876344223720790e-02,-2.060826078329986710e-01
4.800000000000000000e+01,3.600000000000000000e+01,-4.611171171556847914e-02,-2.331972568196006013e-01
5.200000000000000000e+01,3.600000000000000000e+01,-4.965002262474366851e-02,-2.612059513985737214e-01
5.600000000000000000e+01,3.600000000000000000e+01,-5.311647295483909459e-02,-2.900373545139596776e-01
6.000000000000000000e+01,3.600000000000000000e+01,-5.654435399336529833e-02,-3.196342001133243294e-01
6.400000000000000000e+01,3.600000000000000000e+01,-5.997745155275544665e-02,-3.499588143997751644e-01
6.800000000000000000e+01,3.600000000000000000e+01,-6.346979769485862344e-02,-3.810022889214569886e-01
7.200000000000000000e+01,3.600000000000000000e+01,-6.708373349818155806e-02,-4.127984627828522601e-01
7.600000000000000000e+01,3.600000000000000000e+01,-7.088206214525517856e-02,-4.454433603920687212e-01
8.000000000000000000e+01,3.600000000000000000e+01,-7.490217633680272546e-02,-4.791161803257515950e-01
8.400000000000000000e+01,3.600000000000000000e+01,-7.907660653291510855e-02,-5.140743756856818170e-01
8.800000000000000000e+01,3.600000000000000000e+01,-8.299572656615784860e-02,-5.504866429566366293e-01
9.200000000000000000e+01,3.600000000000000000e+01,-8.529571239168488861e-02,-5.875895602876222146e-01
9.600000000000000000e+01,3.600000000000000000e+01,-8.396319893649614730e-02,-6.228875893716608880e-01
1.000000000000000000e+02,3.600000000000000000e+01,-7.775017556270240326e-02,-6.520170384431069888e-01
0.000000000000000000e+00,4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+01,-2.477469226816756721e-03,-8.736732781618067670e-03
8.000000000000000000e+00,4.000000000000000000e+01,-5.021381008673156052e-03,-1.993203570953689177e-02
1.200000000000000000e+01,4.000000000000000000e+01,-7.650241837849946006e-03,-3.344548037599628931e-02
1.600000000000000000e+01,4.000000000000000000e+01,-1.036313104631290602e-02,-4.910861382495065874e-02
2.000000000000000000e+01,4.000000000000000000e+01,-1.314363855895309650e-02,-6.674115083998834186e-02
2.400000000000000000e+01,4.000000000000000000e+01,-1.596545418880949280e-02,-8.616352951891055600e-02
2.800000000000000000e+01,4.000000000000000000e+01,-1.879823428462724239e-02,-1.072053403022650564e-01
3.200000000000000000e+01,4.000000000000000000e+01,-2.161274098138220301e-02,-1.297098891936326881e-01
3.600000000000000000e+01,4.000000000000000000e+01,-2.438467982637402415e-02,-1.535357021878268335e-01
4.000000000000000000e+01,4.000000000000000000e+01,-2.709710902928206405e-02,-1.785560488750527752e-01
4.400000000000000000e+01,4.000000000000000000e+01,-2.974165582276171171e-02,-2.046575821747611545e-01
4.800000000000000000e+01,4.000000000000000000e+01,-3.231897652401714144e-02,-2.317390412967864632e-01
5.200000000000000000e+01,4.000000000000000000e+01,-3.483893906058233708e-02,-2.597107690963235127e-01
5.600000000000000000e+01,4.000000000000000000e+01,-3.732096070161101953e-02,-2.884956746739782418e-01
6.000000000000000000e+01,4.000000000000000000e+01,-3.979488370529627589e-02,-3.180323191423544138e-01
6.400000000000000000e+01,4.000000000000000000e+01,-4.230276568115685226e-02,-3.482810959984680710e-01
6.800000000000000000e+01,4.000000000000000000e+01,-4.490198648512502833e-02,-3.792351509186275837e-01
7.200000000000000000e+01,4.000000000000000000e+01,-4.767000304920902820e-02,-4.109390367020399615e-01
