X,Y,UX,UY
2.800000000000000000e+01,4.000000000000000000e+00,-5.082525023167031031e-02,-9.961062440826073949e-02
3.200000000000000000e+01,4.000000000000000000e+00,-5.363503361761870480e-02,-1.132854284079932994e-01
3.600000000000000000e+01,4.000000000000000000e+00,-5.551691458736809914e-02,-1.264310511387001235e-01
4.000000000000000000e+01,4.000000000000000000e+00,-5.656964169976229362e-02,-1.388630013313816303e-01
4.400000000000000000e+01,4.000000000000000000e+00,-5.691359844475529089e-02,-1.504060170485406467e-01
4.800000000000000000e+01,4.000000000000000000e+00,-5.669140865760299852e-02,-1.609162035250196188e-01
5.200000000000000000e+01,4.000000000000000000e+00,-5.606403068240799203e-02,-1.703012801777364638e-01
5.600000000000000000e+01,4.000000000000000000e+00,-5.519142736523610648e-02,-1.785639779761925006e-01
6.000000000000000000e+01,4.000000000000000000e+00,-5.421231966145489273e-02,-1.858001799109266217e-01
6.400000000000000000e+01,4.000000000000000000e+00,-5.323337712181180209e-02,-1.921649456005295464e-01
6.800000000000000000e+01,4.000000000000000000e+00,-5.232785572926963030e-02,-1.978352652874250939e-01
7.200000000000000000e+01,4.000000000000000000e+00,-5.153992862836444949e-02,-2.029835974105733132e-01
7.600000000000000000e+01,4.000000000000000000e+00,-5.089119529831505340e-02,-2.077640360422998989e-01
8.000000000000000000e+01,4.000000000000000000e+00,-5.038711280807493809e-02,-2.123079961257191839e-01
8.400000000000000000e+01,4.000000000000000000e+00,-5.002219722114988748e-02,-2.167254557035003804e-01
8.800000000000000000e+01,4.000000000000000000e+00,-4.978353843571413362e-02,-2.211082757166209223e-01
9.200000000000000000e+01,4.000000000000000000e+00,-4.965244150123790390e-02,-2.255324814633906383e-01
9.600000000000000000e+01,4.000000000000000000e+00,-4.960368492900067011e-02,-2.300558714794652682e-01
1.000000000000000000e+02,4.000000000000000000e+00,-4.959999025942955081e-02,-2.347046082216339979e-01
0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,8.000000000000000000e+00,-6.720044872075504362e-03,-1.148257600084047828e-02
8.000000000000000000e+00,8.000000000000000000e+00,-1.395703401358414780e-02,-2.519458664224277430e-02
1.200000000000000000e+01,8.000000000000000000e+00,-2.108142031670917974e-02,-3.974578269155374516e-02
1.600000000000000000e+01,8.000000000000000000e+00,-2.747565910760094848e-02,-5.444856091311232882e-02
2.000000000000000000e+01,8.000000000000000000e+00,-3.299618113368289057e-02,-6.916913666148970241e-02
2.400000000000000000e+01,8.000000000000000000e+00,-3.761756191161274437e-02,-8.381245421174240984e-02
2.800000000000000000e+01,8.000000000000000000e+00,-4.135134127333697091e-02,-9.825326733472228291e-02
3.200000000000000000e+01,8.000000000000000000e+00,-4.422792154500252565e-02,-1.123311000955172778e-01
3.600000000000000000e+01,8.000000000000000000e+00,-4.629572955584712601e-02,-1.258584173471688217e-01
4.000000000000000000e+01,8.000000000000000000e+00,-4.762529021650189348e-02,-1.386351445087189993e-01
4.400000000000000000e+01,8.000000000000000000e+00,-4.831316992945938749e-02,-1.504684052561742202e-01
4.800000000000000000e+01,8.000000000000000000e+00,-4.848278129003001646e-02,-1.611967246123345854e-01
5.200000000000000000e+01,8.000000000000000000e+00,-4.828418082295441588e-02,-1.707089949254234906e-01
5.600000000000000000e+01,8.000000000000000000e+00,-4.786562870294285704e-02,-1.790159745323346430e-01
6.000000000000000000e+01,8.000000000000000000e+00,-4.734676986149737032e-02,-1.862379512848177376e-01
6.400000000000000000e+01,8.000000000000000000e+00,-4.681078489120868436e-02,-1.925549984199086129e-01
6.800000000000000000e+01,8.000000000000000000e+00,-4.630911098391871789e-02,-1.981626345107588560e-01
7.200000000000000000e+01,8.000000000000000000e+00,-4.586998156336971610e-02,-2.032446456813881142e-01
7.600000000000000000e+01,8.000000000000000000e+00,-4.550634380273679835e-02,-2.079608907041521626e-01
8.000000000000000000e+01,8.000000000000000000e+00,-4.522188127200189173e-02,-2.124449005690066949e-01
8.400000000000000000e+01,8.000000000000000000e+00,-4.501516758307432670e-02,-2.168067452719221466e-01
8.800000000000000000e+01,8.000000000000000000e+00,-4.488220909676319398e-02,-2.211379109658432041e-01
9.200000000000000000e+01,8.000000000000000000e+00,-4.481730347693230893e-02,-2.255159032849914924e-01
9.600000000000000000e+01,8.000000000000000000e+00,-4.481122742807285009e-02,-2.300069083912062440e-01
1.000000000000000000e+02,8.000000000000000000e+00,-4.484361096181527229e-02,-2.346655046858825422e-01
0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.200000000000000000e+01,-5.168606501781315352e-03,-1.086682889813251306e-02
8.000000000000000000e+00,1.200000000000000000e+01,-1.058373735552201218e-02,-2.374973113277248707e-02
1.200000000000000000e+01,1.200000000000000000e+01,-1.611047151682958034e-02,-3.782937586987741158e-02
1.600000000000000000e+01,1.200000000000000000e+01,-2.141331703761178637e-02,-5.248695259542183328e-02
2.000000000000000000e+01,1.200000000000000000e+01,-2.622378615541242144e-02,-6.737249470421567688e-02
2.400000000000000000e+01,1.200000000000000000e+01,-3.040884249219793709e-02,-8.229000644876964532e-02
2.800000000000000000e+01,1.200000000000000000e+01,-3.390294321887973167e-02,-9.706675946265473642e-02
3.200000000000000000e+01,1.200000000000000000e+01,-3.667841991768077542e-02,-1.115130903358940301e-01
3.600000000000000000e+01,1.200000000000000000e+01,-3.873815150213528319e-02,-1.254158528005463458e-01
4.000000000000000000e+01,1.200000000000000000e+01,-4.011806330803125570e-02,-1.385470924394360537e-01
4.400000000000000000e+01,1.200000000000000000e+01,-4.089242929454108694e-02,-1.506825832117431596e-01
4.800000000000000000e+01,1.200000000000000000e+01,-4.117705950596409203e-02,-1.616280586199886071e-01
5.200000000000000000e+01,1.200000000000000000e+01,-4.113722094867356543e-02,-1.712308647039999243e-01
5.600000000000000000e+01,1.200000000000000000e+01,-4.093448979899431267e-02,-1.795202032906216549e-01
6.000000000000000000e+01,1.200000000000000000e+01,-4.068333187792549238e-02,-1.866630292479889153e-01
6.400000000000000000e+01,1.200000000000000000e+01,-4.044658328923055046e-02,-1.928805652729834730e-01
6.800000000000000000e+01,1.200000000000000000e+01,-4.025004135363059732e-02,-1.983931364390493224e-01
7.200000000000000000e+01,1.200000000000000000e+01,-4.009879281012728586e-02,-2.033949665507988058e-01
7.600000000000000000e+01,1.200000000000000000e+01,-3.998900701136225838e-02,-2.080471492289148738e-01
8.000000000000000000e+01,1.200000000000000000e+01,-3.991490622138933048e-02,-2.124796502956544653e-01
8.400000000000000000e+01,1.200000000000000000e+01,-3.987233790909895659e-02,-2.167971432717056279e-01
8.800000000000000000e+01,1.200000000000000000e+01,-3.986021712417280038e-02,-2.210860493018863282e-01
9.200000000000000000e+01,1.200000000000000000e+01,-3.988034126193735346e-02,-2.254216780210010207e-01
9.600000000000000000e+01,1.200000000000000000e+01,-3.993507550843478082e-02,-2.298756331086688198e-01
1.000000000000000000e+02,1.200000000000000000e+01,-4.002117971201004515e-02,-2.345258830168881481e-01
0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.600000000000000000e+01,-4.149485853152334869e-03,-1.064207599043682714e-02
8.000000000000000000e+00,1.600000000000000000e+01,-8.408412661946865901e-03,-2.302460296496633765e-02
1.200000000000000000e+01,1.600000000000000000e+01,-1.278437455239076793e-02,-3.666248927605676028e-02
1.600000000000000000e+01,1.600000000000000000e+01,-1.712386998624295872e-02,-5.110262403892561894e-02
2.000000000000000000e+01,1.600000000000000000e+01,-2.122697673620964343e-02,-6.599370555718579723e-02
2.400000000000000000e+01,1.600000000000000000e+01,-2.492652240398470637e-02,-8.107693828091154520e-02
2.800000000000000000e+01,1.600000000000000000e+01,-2.810329169002489733e-02,-9.613305334382458989e-02
3.200000000000000000e+01,1.600000000000000000e+01,-3.067493982732048471e-02,-1.109365943837429119e-01
3.600000000000000000e+01,1.600000000000000000e+01,-3.259439105058725694e-02,-1.252381278265521092e-01
4.000000000000000000e+01,1.600000000000000000e+01,-3.385804674012429794e-02,-1.387663635506738713e-01
4.400000000000000000e+01,1.600000000000000000e+01,-3.451815576920097550e-02,-1.512451018674718373e-01
4.800000000000000000e+01,1.600000000000000000e+01,-3.469295803787404014e-02,-1.624224337334458923e-01
5.200000000000000000e+01,1.600000000000000000e+01,-3.459572099286905428e-02,-1.720593000649893178e-01
5.600000000000000000e+01,1.600000000000000000e+01,-3.442661830056014532e-02,-1.802298342045960677e-01
6.000000000000000000e+01,1.600000000000000000e+01,-3.430172347663854732e-02,-1.871872822177321483e-01
6.400000000000000000e+01,1.600000000000000000e+01,-3.425981589506332803e-02,-1.932181592413677873e-01
6.800000000000000000e+01,1.600000000000000000e+01,-3.429433354214599800e-02,-1.985757155226152149e-01
7.200000000000000000e+01,1.600000000000000000e+01,-3.438072983563451174e-02,-2.034630996062357922e-01
7.600000000000000000e+01,1.600000000000000000e+01,-3.449290698585707332e-02,-2.080368670349647675e-01
8.000000000000000000e+01,1.600000000000000000e+01,-3.461101353551340742e-02,-2.124165230090389322e-01
8.400000000000000000e+01,1.600000000000000000e+01,-3.472414559214923035e-02,-2.166947679539045490e-01
8.800000000000000000e+01,1.600000000000000000e+01,-3.483051427651942533e-02,-2.209470627487092609e-01
9.200000000000000000e+01,1.600000000000000000e+01,-3.493637225156846771e-02,-2.252408340480807625e-01
9.600000000000000000e+01,1.600000000000000000e+01,-3.505394803063162368e-02,-2.296458498676292592e-01
1.000000000000000000e+02,1.600000000000000000e+01,-3.519802836621498121e-02,-2.342492943611097778e-01
0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,2.000000000000000000e+01,-3.409967802108842313e-03,-1.056873531690032293e-02
8.000000000000000000e+00,2.000000000000000000e+01,-6.871700216612496720e-03,-2.264589844525898010e-02
1.200000000000000000e+01,2.000000000000000000e+01,-1.042959246807727454e-02,-3.594557198924901859e-02
1.600000000000000000e+01,2.000000000000000000e+01,-1.401814735173425273e-02,-5.015251935248892651e-02
2.000000000000000000e+01,2.000000000000000000e+01,-1.750801994815132448e-02,-6.497595161481597992e-02
2.400000000000000000e+01,2.000000000000000000e+01,-2.075030844633978661e-02,-8.016133385429645430e-02
2.800000000000000000e+01,2.000000000000000000e+01,-2.360138405456012334e-02,-9.547061690244074139e-02
3.200000000000000000e+01,2.000000000000000000e+01,-2.593286775404374592e-02,-1.106509399951038780e-01
3.600000000000000000e+01,2.000000000000000000e+01,-2.764339723866945583e-02,-1.254122882168478836e-01
4.000000000000000000e+01,2.000000000000000000e+01,-2.868069244433239795e-02,-1.394237671455518524e-01
4.400000000000000000e+01,2.000000000000000000e+01,-2.906988456143453151e-02,-1.523293102087147632e-01
4.800000000000000000e+01,2.000000000000000000e+01,-2.893933782876008734e-02,-1.637814516052691904e-01
5.200000000000000000e+01,2.000000000000000000e+01,-2.860330143062440530e-02,-1.733637865502015429e-01
5.600000000000000000e+01,2.000000000000000000e+01,-2.833171983175552036e-02,-1.812622199398792600e-01
6.000000000000000000e+01,2.000000000000000000e+01,-2.823995195197508135e-02,-1.878843119448423138e-01
6.400000000000000000e+01,2.000000000000000000e+01,-2.832926314422570119e-02,-1.936123331328404584e-01
6.800000000000000000e+01,2.000000000000000000e+01,-2.854917259345160843e-02,-1.987375860605410660e-01
7.200000000000000000e+01,2.000000000000000000e+01,-2.883863099015163134e-02,-2.034662873288114737e-01
7.600000000000000000e+01,2.000000000000000000e+01,-2.914590355930721591e-02,-2.079415430836061562e-01
8.000000000000000000e+01,2.000000000000000000e+01,-2.943545324444390293e-02,-2.122637347094885607e-01
8.400000000000000000e+01,2.000000000000000000e+01,-2.968855762103485979e-02,-2.165060874116319367e-01
8.800000000000000000e+01,2.000000000000000000e+01,-2.990164068504831685e-02,-2.207264842032975460e-01
9.200000000000000000e+01,2.000000000000000000e+01,-3.008428556540434715e-02,-2.249776333191984279e-01
9.600000000000000000e+01,2.000000000000000000e+01,-3.025773080773526413e-02,-2.293181908478868769e-01
1.000000000000000000e+02,2.000000000000000000e+01,-3.045427885197530063e-02,-2.338284336473047120e-01
0.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,2.400000000000000000e+01,-2.829285729756966621e-03,-1.054157228552050039e-02
8.000000000000000000e+00,2.400000000000000000e+01,-5.694496548098762836e-03,-2.242006638975688887e-02
1.200000000000000000e+01,2.400000000000000000e+01,-8.643531961574553793e-03,-3.546824921497012534e-02
1.600000000000000000e+01,2.400000000000000000e+01,-1.165347279372997390e-02,-4.947257671292365488e-02
2.000000000000000000e+01,2.400000000000000000e+01,-1.464464428983261977e-02,-6.421266831794784913e-02
2.400000000000000000e+01,2.400000000000000000e+01,-1.749808915244322957e-02,-7.947447038460991875e-02
2.800000000000000000e+01,2.400000000000000000e+01,-2.006682660391918491e-02,-9.503780427791143348e-02
3.200000000000000000e+01,2.400000000000000000e+01,-2.218422525841489204e-02,-1.106459365819471297e-01
3.600000000000000000e+01,2.400000000000000000e+01,-2.368427634623746988e-02,-1.259744308904300614e-01
4.000000000000000000e+01,2.400000000000000000e+01,-2.444403833177135818e-02,-1.406176526857063347e-01
4.400000000000000000e+01,2.400000000000000000e+01,-2.444219017840633737e-02,-1.541020810456724954e-01
4.800000000000000000e+01,2.400000000000000000e+01,-2.381730670299202213e-02,-1.659262250154457941e-01
5.200000000000000000e+01,2.400000000000000000e+01,-2.308234896011207224e-02,-1.753038502264125942e-01
5.600000000000000000e+01,2.400000000000000000e+01,-2.261707182378088973e-02,-1.826991678913685579e-01
6.000000000000000000e+01,2.400000000000000000e+01,-2.251608175295525052e-02,-1.887856818641489021e-01
6.400000000000000000e+01,2.400000000000000000e+01,-2.271537011648661758e-02,-1.940717165981183101e-01
6.800000000000000000e+01,2.400000000000000000e+01,-2.310368859347039852e-02,-1.988808224634468491e-01
7.200000000000000000e+01,2.400000000000000000e+01,-2.357717209362756097e-02,-2.034073484733660564e-01
7.600000000000000000e+01,2.400000000000000000e+01,-2.405809338881123582e-02,-2.077668954014683100e-01
8.000000000000000000e+01,2.400000000000000000e+01,-2.449710540432658429e-02,-2.120298681716947242e-01
8.400000000000000000e+01,2.400000000000000000e+01,-2.486965685151026895e-02,-2.162419621251960578e-01
8.800000000000000000e+01,2.400000000000000000e+01,-2.517157760760826285e-02,-2.204369610735292251e-01
9.200000000000000000e+01,2.400000000000000000e+01,-2.541595108513103329e-02,-2.246461866955851427e-01
9.600000000000000000e+01,2.400000000000000000e+01,-2.563217119717165621e-02,-2.289081236295018307e-01
1.000000000000000000e+02,2.400000000000000000e+01,-2.586784451775995738e-02,-2.332816107845679943e-01
0.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,2.800000000000000000e+01,-2.337335770113669296e-03,-1.051429726563872687e-02
8.000000000000000000e+00,2.800000000000000000e+01,-4.714004773640089428e-03,-2.224837846305056585e-02
1.200000000000000000e+01,2.800000000000000000e+01,-7.172207245868157319e-03,-3.510315193076680995e-02
1.600000000000000000e+01,2.800000000000000000e+01,-9.711857805608688221e-03,-4.893664634255713575e-02
2.000000000000000000e+01,2.800000000000000000e+01,-1.228979771379992703e-02,-6.359346429790908861e-02
2.400000000000000000e+01,2.800000000000000000e+01,-1.482115333229260153e-02,-7.891741832982289429e-02
2.800000000000000000e+01,2.800000000000000000e+01,-1.717403699631619637e-02,-9.474128636812313708e-02
3.200000000000000000e+01,2.800000000000000000e+01,-1.915630987769448290e-02,-1.108457021841158796e-01
3.600000000000000000e+01,2.800000000000000000e+01,-2.052080316403573357e-02,-1.268983787759842274e-01
4.000000000000000000e+01,2.800000000000000000e+01,-2.102620696341664375e-02,-1.424107458027456530e-01
4.400000000000000000e+01,2.800000000000000000e+01,-2.055114556315135524e-02,-1.567408814896913416e-01
4.800000000000000000e+01,2.800000000000000000e+01,-1.922064697058707347e-02,-1.691413192501809992e-01
5.200000000000000000e+01,2.800000000000000000e+01,-1.794034266872790093e-02,-1.780348527221421451e-01
5.600000000000000000e+01,2.800000000000000000e+01,-1.724520421929783692e-02,-1.845766174794246928e-01
6.000000000000000000e+01,2.800000000000000000e+01,-1.715154805728749676e-02,-1.898720190707179900e-01
6.400000000000000000e+01,2.800000000000000000e+01,-1.748253359857790401e-02,-1.945653830179889798e-01
6.800000000000000000e+01,2.800000000000000000e+01,-1.804642572633395267e-02,-1.989823458118152311e-01
7.200000000000000000e+01,2.800000000000000000e+01,-1.869436063576518717e-02,-2.032759799129451594e-01
7.600000000000000000e+01,2.800000000000000000e+01,-1.932764326687674492e-02,-2.075139583223949979e-01
8.000000000000000000e+01,2.800000000000000000e+01,-1.988947619408392570e-02,-2.117240978635358817e-01
8.400000000000000000e+01,2.800000000000000000e+01,-2.035459892129030945e-02,-2.159169253601220806e-01
8.800000000000000000e+01,2.800000000000000000e+01,-2.072130075111678835e-02,-2.200968747206934195e-01
9.200000000000000000e+01,2.800000000000000000e+01,-2.100703222216545457e-02,-2.242688015893336551e-01
9.600000000000000000e+01,2.800000000000000000e+01,-2.124798243893705543e-02,-2.284439589465991904e-01
1.000000000000000000e+02,2.800000000000000000e+01,-2.150311361354531603e-02,-2.326485010306403312e-01
0.000000000000000000e+00,3.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,3.200000000000000000e+01,-1.889030841062971965e-03,-1.047141053896325988e-02
8.000000000000000000e+00,3.200000000000000000e+01,-3.825535437836558375e-03,-2.208771767822707843e-02
1.200000000000000000e+01,3.200000000000000000e+01,-5.844849911364535106e-03,-3.478499238947915795e-02
1.600000000000000000e+01,3.200000000000000000e+01,-7.960930976929654970e-03,-4.846866760876934049e-02
2.000000000000000000e+01,3.200000000000000000e+01,-1.016023774026622410e-02,-6.303655794706870819e-02
2.400000000000000000e+01,3.200000000000000000e+01,-1.239668261166520721e-02,-7.839399235781153996e-02
2.800000000000000000e+01,3.200000000000000000e+01,-1.457757128292588855e-02,-9.445345782375479116e-02
3.200000000000000000e+01,3.200000000000000000e+01,-1.652692950642652842e-02,-1.110979905707855375e-01
3.600000000000000000e+01,3.200000000000000000e+01,-1.792087614858198924e-02,-1.280653385092385410e-01
4.000000000000000000e+01,3.200000000000000000e+01,-1.831365222796926470e-02,-1.448081368827051352e-01
4.400000000000000000e+01,3.200000000000000000e+01,-1.734669978953320632e-02,-1.604502085908491860e-01
4.800000000000000000e+01,3.200000000000000000e+01,-1.503569814504477319e-02,-1.738508840894869845e-01
5.200000000000000000e+01,3.200000000000000000e+01,-1.308201469836038980e-02,-1.816982110312674592e-01
5.600000000000000000e+01,3.200000000000000000e+01,-1.220304150214436383e-02,-1.868586604839407583e-01
6.000000000000000000e+01,3.200000000000000000e+01,-1.220347561993633152e-02,-1.910597006682686616e-01
6.400000000000000000e+01,3.200000000000000000e+01,-1.272499307288105404e-02,-1.950220112211313028e-01
6.800000000000000000e+01,3.200000000000000000e+01,-1.348201595247334669e-02,-1.989992695657827881e-01
7.200000000000000000e+01,3.200000000000000000e+01,-1.428991902961176258e-02,-2.030554444751037635e-01
7.600000000000000000e+01,3.200000000000000000e+01,-1.504294206157081280e-02,-2.071846452912708691e-01
8.000000000000000000e+01,3.200000000000000000e+01,-1.568853741323912934e-02,-2.113598133886935848e-01
8.400000000000000000e+01,3.200000000000000000e+01,-1.620852853111105427e-02,-2.155509103308491381e-01
8.800000000000000000e+01,3.200000000000000000e+01,-1.660770072948396583e-02,-2.197305146289668387e-01
9.200000000000000000e+01,3.200000000000000000e+01,-1.690863558924330518e-02,-2.238748666220597983e-01
9.600000000000000000e+01,3.200000000000000000e+01,-1.715198303245123526e-02,-2.279642924606822274e-01
1.000000000000000000e+02,3.200000000000000000e+01,-1.740228136934831443e-02,-2.319853559580328517e-01
0.000000000000000000e+00,3.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,3.600000000000000000e+01,-1.454859941238075298e-03,-1.041541858603414229e-02
8.000000000000000000e+00,3.600000000000000000e+01,-2.960446820332121934e-03,-2.193037871260306720e-02
1.200000000000000000e+01,3.600000000000000000e+01,-4.545850549263827714e-03,-3.449485525245159223e-02
1.600000000000000000e+01,3.600000000000000000e+01,-6.233236475170424347e-03,-4.804239639257959493e-02
2.000000000000000000e+01,3.600000000000000000e+01,-8.031959588200476147e-03,-6.250848810808318223e-02
2.400000000000000000e+01,3.600000000000000000e+01,-9.934660113305781096e-03,-7.784983797612944623e-02
2.800000000000000000e+01,3.600000000000000000e+01,-1.190687423457786887e-02,-9.406142184581657573e-02
3.200000000000000000e+01,3.600000000000000000e+01,-1.385195443996733479e-02,-1.111780274868985341e-01
3.600000000000000000e+01,3.600000000000000000e+01,-1.550286770442110655e-02,-1.291968866782329806e-01
4.000000000000000000e+01,3.600000000000000000e+01,-1.614498245991075401e-02,-1.476827564238315516e-01
4.400000000000000000e+01,3.600000000000000000e+01,-1.483499938245919254e-02,-1.654665286612646558e-01
4.800000000000000000e+01,3.600000000000000000e+01,-1.114942542982512615e-02,-1.807644096224153285e-01
5.200000000000000000e+01,3.600000000000000000e+01,-8.447833938407318943e-03,-1.863720669839382671e-01
5.600000000000000000e+01,3.600000000000000000e+01,-7.562348476374441616e-03,-1.893902164971492386e-01
6.000000000000000000e+01,3.600000000000000000e+01,-7.815508331289978614e-03,-1.921890557537571653e-01
6.400000000000000000e+01,3.600000000000000000e+01,-8.597233443378579643e-03,-1.953386102561936455e-01
6.800000000000000000e+01,3.600000000000000000e+01,-9.543847848509737566e-03,-1.988836820836847596e-01
7.200000000000000000e+01,3.600000000000000000e+01,-1.046651838305986265e-02,-2.027361035531337896e-01
7.600000000000000000e+01,3.600000000000000000e+01,-1.127780787739513305e-02,-2.067915949199308212e-01
8.000000000000000000e+01,3.600000000000000000e+01,-1.194535355581603786e-02,-2.109606844985459917e-01
8.400000000000000000e+01,3.600000000000000000e+01,-1.246640353629556962e-02,-2.151722408003123310e-01
8.800000000000000000e+01,3.600000000000000000e+01,-1.285533406277233372e-02,-2.193687123111669468e-01
9.200000000000000000e+01,3.600000000000000000e+01,-1.313923863100992413e-02,-2.234994872308945502e-01
9.600000000000000000e+01,3.600000000000000000e+01,-1.335936799597993788e-02,-2.275145329716571074e-01
1.000000000000000000e+02,3.600000000000000000e+01,-1.357821938816070918e-02,-2.313591579893096162e-01
0.000000000000000000e+00,4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+01,-1.017349610135928834e-03,-1.035915900175822003e-02
8.000000000000000000e+00,4.000000000000000000e+01,-2.078223524398111876e-03,-2.179074720028134279e-02
1.200000000000000000e+01,4.000000000000000000e+01,-3.205350971139280143e-03,-3.424679131602297727e-02
1.600000000000000000e+01,4.000000000000000000e+01,-4.422390999741480574e-03,-4.767478064884392991e-02
2.000000000000000000e+01,4.000000000000000000e+01,-5.750733469258200933e-03,-6.203178309849978478e-02
2.400000000000000000e+01,4.000000000000000000e+01,-7.209989600309961444e-03,-7.730615320903236332e-02
2.800000000000000000e+01,4.000000000000000000e+01,-8.818445945725080989e-03,-9.354930196385820296e-02
3.200000000000000000e+01,4.000000000000000000e+01,-1.058441821524361975e-02,-1.109239491580714387e-01
3.600000000000000000e+01,4.000000000000000000e+01,-1.245332934343867763e-02,-1.297684518165861944e-01
4.000000000000000000e+01,4.000000000000000000e+01,-1.403282151901420576e-02,-1.505326700678600027e-01
4.400000000000000000e+01,4.000000000000000000e+01,-1.310435428386663714e-02,-1.719940378036669826e-01
4.800000000000000000e+01,4.000000000000000000e+01,-7.519194589710950956e-03,-1.911770284392544095e-01
5.200000000000000000e+01,4.000000000000000000e+01,-4.146893091191298023e-03,-1.919274959467745234e-01
5.600000000000000000e+01,4.000000000000000000e+01,-3.612517524078356652e-03,-1.918336262277756110e-01
6.000000000000000000e+01,4.000000000000000000e+01,-4.294447441323297199e-03,-1.930338688776112310e-01
6.400000000000000000e+01,4.000000000000000000e+01,-5.339592112202425946e-03,-1.954121164687392942e-01
6.800000000000000000e+01,4.000000000000000000e+01,-6.390244901192909145e-03,-1.986121596874764472e-01
7.200000000000000000e+01,4.000000000000000000e+01,-7.314061956146760031e-03,-2.023361583863952651e-01
7.600000000000000000e+01,4.000000000000000000e+01,-8.073819960543262425e-03,-2.063705147299547960e-01
