X,Y,UX,UY
6.000000000000000000e+01,4.000000000000000000e+00,-6.381382580555376716e-02,-1.775036011227385246e-01
6.400000000000000000e+01,4.000000000000000000e+00,-6.411870512646371256e-02,-1.872708214164653939e-01
6.800000000000000000e+01,4.000000000000000000e+00,-6.426906578671112702e-02,-1.967045514233243253e-01
7.200000000000000000e+01,4.000000000000000000e+00,-6.430966886758930634e-02,-2.058303545303395710e-01
7.600000000000000000e+01,4.000000000000000000e+00,-6.427972931542857982e-02,-2.146823816443240440e-01
8.000000000000000000e+01,4.000000000000000000e+00,-6.421239051758333150e-02,-2.233022302436641349e-01
8.400000000000000000e+01,4.000000000000000000e+00,-6.413432553789866208e-02,-2.317377937308497671e-01
8.800000000000000000e+01,4.000000000000000000e+00,-6.406543891743909924e-02,-2.400420884116080400e-01
9.200000000000000000e+01,4.000000000000000000e+00,-6.401859699085832300e-02,-2.482717797197539766e-01
9.600000000000000000e+01,4.000000000000000000e+00,-6.399909851361050561e-02,-2.564845054208727548e-01
1.000000000000000000e+02,4.000000000000000000e+00,-6.400250200216678342e-02,-2.647324035229799977e-01
0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,8.000000000000000000e+00,-6.278396341432884026e-03,-1.017594656806696148e-02
8.000000000000000000e+00,8.000000000000000000e+00,-1.305493274720889371e-02,-2.229840894595945533e-02
1.200000000000000000e+01,8.000000000000000000e+00,-1.976163735116253511e-02,-3.508977431010071313e-02
1.600000000000000000e+01,8.000000000000000000e+00,-2.586113770026931408e-02,-4.793186823700288507e-02
2.000000000000000000e+01,8.000000000000000000e+00,-3.125312411543351016e-02,-6.072806454826164269e-02
2.400000000000000000e+01,8.000000000000000000e+00,-3.594609285755877987e-02,-7.344042004854645089e-02
2.800000000000000000e+01,8.000000000000000000e+00,-3.997960097183889810e-02,-8.603049473081857135e-02
3.200000000000000000e+01,8.000000000000000000e+00,-4.340285254688242000e-02,-9.845454089229416228e-02
3.600000000000000000e+01,8.000000000000000000e+00,-4.626809098901771972e-02,-1.106662425207572548e-01
4.000000000000000000e+01,8.000000000000000000e+00,-4.862852863589379321e-02,-1.226202508673486791e-01
4.400000000000000000e+01,8.000000000000000000e+00,-5.053765489673312655e-02,-1.342753775035790964e-01
4.800000000000000000e+01,8.000000000000000000e+00,-5.204883632365707447e-02,-1.455972399049036414e-01
5.200000000000000000e+01,8.000000000000000000e+00,-5.321484154530094907e-02,-1.565603111204179609e-01
5.600000000000000000e+01,8.000000000000000000e+00,-5.408720304548206986e-02,-1.671493461088695009e-01
6.000000000000000000e+01,8.000000000000000000e+00,-5.471544589557206240e-02,-1.773601637586561808e-01
6.400000000000000000e+01,8.000000000000000000e+00,-5.514626333761411814e-02,-1.871997930592829151e-01
6.800000000000000000e+01,8.000000000000000000e+00,-5.542273057827492438e-02,-1.966860469766269215e-01
7.200000000000000000e+01,8.000000000000000000e+00,-5.558363580268234350e-02,-2.058466462480105785e-01
7.600000000000000000e+01,8.000000000000000000e+00,-5.566298453917105371e-02,-2.147180527294026975e-01
8.000000000000000000e+01,8.000000000000000000e+00,-5.568971154124516265e-02,-2.233441743220142273e-01
8.400000000000000000e+01,8.000000000000000000e+00,-5.568761808451092032e-02,-2.317750680443911027e-01
8.800000000000000000e+01,8.000000000000000000e+00,-5.567553252658218044e-02,-2.400656975116167713e-01
9.200000000000000000e+01,8.000000000000000000e+00,-5.566762638882039038e-02,-2.482747109038740130e-01
9.600000000000000000e+01,8.000000000000000000e+00,-5.567358649143528543e-02,-2.564631860609049019e-01
1.000000000000000000e+02,8.000000000000000000e+00,-5.569764595326820444e-02,-2.646938577113384095e-01
0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.200000000000000000e+01,-4.844035908605912738e-03,-9.600479263209968014e-03
8.000000000000000000e+00,1.200000000000000000e+01,-9.907938467228566415e-03,-2.097768592835907997e-02
1.200000000000000000e+01,1.200000000000000000e+01,-1.507299541753596636e-02,-3.334630154000065017e-02
1.600000000000000000e+01,1.200000000000000000e+01,-2.005403478321249322e-02,-4.613410627422460247e-02
2.000000000000000000e+01,1.200000000000000000e+01,-2.463708839763084288e-02,-5.903975022773090553e-02
2.400000000000000000e+01,1.200000000000000000e+01,-2.873716610528845652e-02,-7.192969035689832091e-02
2.800000000000000000e+01,1.200000000000000000e+01,-3.233252875815804950e-02,-8.472254783836843939e-02
3.200000000000000000e+01,1.200000000000000000e+01,-3.543205766551350139e-02,-9.735353639484949084e-02
3.600000000000000000e+01,1.200000000000000000e+01,-3.806064091716149234e-02,-1.097649994566864406e-01
4.000000000000000000e+01,1.200000000000000000e+01,-4.025223744505792428e-02,-1.219049317913018793e-01
4.400000000000000000e+01,1.200000000000000000e+01,-4.204623805369021861e-02,-1.337280197005258631e-01
4.800000000000000000e+01,1.200000000000000000e+01,-4.348524401633898501e-02,-1.451973476186183554e-01
5.200000000000000000e+01,1.200000000000000000e+01,-4.461343629171783676e-02,-1.562860380244916192e-01
5.600000000000000000e+01,1.200000000000000000e+01,-4.547518493900194053e-02,-1.669784880205539557e-01
6.000000000000000000e+01,1.200000000000000000e+01,-4.611378479764735583e-02,-1.772710251996002517e-01
6.400000000000000000e+01,1.200000000000000000e+01,-4.657032409793719629e-02,-1.871719121034712274e-01
6.800000000000000000e+01,1.200000000000000000e+01,-4.688274080025380680e-02,-1.967007355384446932e-01
7.200000000000000000e+01,1.200000000000000000e+01,-4.708512273717359309e-02,-2.058873082005205635e-01
7.600000000000000000e+01,1.200000000000000000e+01,-4.720728690457758059e-02,-2.147702606841980499e-01
8.000000000000000000e+01,1.200000000000000000e+01,-4.727465029381986567e-02,-2.233955060524315250e-01
8.400000000000000000e+01,1.200000000000000000e+01,-4.730838790756563411e-02,-2.318147298830699199e-01
8.800000000000000000e+01,1.200000000000000000e+01,-4.732585716042224389e-02,-2.400840251772951017e-01
9.200000000000000000e+01,1.200000000000000000e+01,-4.734123083622963218e-02,-2.482628165868600301e-01
9.600000000000000000e+01,1.200000000000000000e+01,-4.736619714138173148e-02,-2.564134841471672477e-01
1.000000000000000000e+02,1.200000000000000000e+01,-4.741051197918569327e-02,-2.646032299981809777e-01
0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.600000000000000000e+01,-3.872085784972548704e-03,-9.435969472134885655e-03
8.000000000000000000e+00,1.600000000000000000e+01,-7.798285816281516625e-03,-2.040308857473922474e-02
1.200000000000000000e+01,1.600000000000000000e+01,-1.179369759740279272e-02,-3.240385429918028748e-02
1.600000000000000000e+01,1.600000000000000000e+01,-1.573816183667654453e-02,-4.500218273207565872e-02
2.000000000000000000e+01,1.600000000000000000e+01,-1.948105748133713983e-02,-5.788349200536641037e-02
2.400000000000000000e+01,1.600000000000000000e+01,-2.291287397434625672e-02,-7.084831319000925443e-02
2.800000000000000000e+01,1.600000000000000000e+01,-2.597660671051603420e-02,-8.376908049894077335e-02
3.200000000000000000e+01,1.600000000000000000e+01,-2.865123347081054844e-02,-9.655270061083240374e-02
3.600000000000000000e+01,1.600000000000000000e+01,-3.093868738826490231e-02,-1.091238925643120139e-01
4.000000000000000000e+01,1.600000000000000000e+01,-3.285578240767598329e-02,-1.214192290576903005e-01
4.400000000000000000e+01,1.600000000000000000e+01,-3.442917391678258082e-02,-1.333857926300668906e-01
4.800000000000000000e+01,1.600000000000000000e+01,-3.569194747327981976e-02,-1.449816621190113397e-01
5.200000000000000000e+01,1.600000000000000000e+01,-3.668104622000971371e-02,-1.561769287210653390e-01
5.600000000000000000e+01,1.600000000000000000e+01,-3.743514152240751125e-02,-1.669545895399340008e-01
6.000000000000000000e+01,1.600000000000000000e+01,-3.799279758601555035e-02,-1.773109485676493957e-01
6.400000000000000000e+01,1.600000000000000000e+01,-3.839092670199610591e-02,-1.872553463966221687e-01
6.800000000000000000e+01,1.600000000000000000e+01,-3.866358962408755068e-02,-1.968092220276877746e-01
7.200000000000000000e+01,1.600000000000000000e+01,-3.884118852087888041e-02,-2.060046516337614708e-01
7.600000000000000000e+01,1.600000000000000000e+01,-3.895006397244262647e-02,-2.148825774020197976e-01
8.000000000000000000e+01,1.600000000000000000e+01,-3.901247308665112962e-02,-2.234909391848538263e-01
8.400000000000000000e+01,1.600000000000000000e+01,-3.904690761769095270e-02,-2.318828841790553374e-01
8.800000000000000000e+01,1.600000000000000000e+01,-3.906870974873994512e-02,-2.401152008658521408e-01
9.200000000000000000e+01,1.600000000000000000e+01,-3.909095725743013533e-02,-2.482471717005734491e-01
9.600000000000000000e+01,1.600000000000000000e+01,-3.912564442238249118e-02,-2.563403043023746997e-01
1.000000000000000000e+02,1.600000000000000000e+01,-3.918542863203811066e-02,-2.644602125538435544e-01
0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,2.000000000000000000e+01,-3.150542356079475467e-03,-9.473661685710054250e-03
8.000000000000000000e+00,2.000000000000000000e+01,-6.257607193625547119e-03,-2.025344533385526474e-02
1.200000000000000000e+01,2.000000000000000000e+01,-9.373932688930636248e-03,-3.201532649873377323e-02
1.600000000000000000e+01,2.000000000000000000e+01,-1.245901749758028879e-02,-4.443653160667394159e-02
2.000000000000000000e+01,2.000000000000000000e+01,-1.542654082943514804e-02,-5.724232636025836096e-02
2.400000000000000000e+01,2.000000000000000000e+01,-1.818944654680237222e-02,-7.022129243822761158e-02
2.800000000000000000e+01,2.000000000000000000e+01,-2.068448563588889955e-02,-8.321712144811520273e-02
3.200000000000000000e+01,2.000000000000000000e+01,-2.287623686242942073e-02,-9.611128768658423749e-02
3.600000000000000000e+01,2.000000000000000000e+01,-2.475215144632136877e-02,-1.088092699755482673e-01
4.000000000000000000e+01,2.000000000000000000e+01,-2.631690411789745429e-02,-1.212335484222426124e-01
4.400000000000000000e+01,2.000000000000000000e+01,-2.758775359743161765e-02,-1.333210162666261800e-01
4.800000000000000000e+01,2.000000000000000000e+01,-2.859082954054954426e-02,-1.450226253056789150e-01
5.200000000000000000e+01,2.000000000000000000e+01,-2.935802668137423022e-02,-1.563038969159662728e-01
5.600000000000000000e+01,2.000000000000000000e+01,-2.992428314365314437e-02,-1.671454947563259241e-01
6.000000000000000000e+01,2.000000000000000000e+01,-3.032518363343666284e-02,-1.775433247995743535e-01
6.400000000000000000e+01,2.000000000000000000e+01,-3.059495748459648348e-02,-1.875078776259926916e-01
6.800000000000000000e+01,2.000000000000000000e+01,-3.076497692790804497e-02,-1.970628051320128249e-01
7.200000000000000000e+01,2.000000000000000000e+01,-3.086281590268873110e-02,-2.062429310288452500e-01
7.600000000000000000e+01,2.000000000000000000e+01,-3.091185677147315763e-02,-2.150919762212593345e-01
8.000000000000000000e+01,2.000000000000000000e+01,-3.093137590589188635e-02,-2.236602578791748730e-01
8.400000000000000000e+01,2.000000000000000000e+01,-3.093701856955500748e-02,-2.320025512705204962e-01
8.800000000000000000e+01,2.000000000000000000e+01,-3.094159060189036539e-02,-2.401762445203374785e-01
9.200000000000000000e+01,2.000000000000000000e+01,-3.095615160944928043e-02,-2.482399242932255834e-01
9.600000000000000000e+01,2.000000000000000000e+01,-3.099152258682650110e-02,-2.562526720876815434e-01
1.000000000000000000e+02,2.000000000000000000e+01,-3.106063205266961641e-02,-2.642746988657325713e-01
0.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,2.400000000000000000e+01,-2.584746191705978961e-03,-9.619052616588335408e-03
8.000000000000000000e+00,2.400000000000000000e+01,-5.066900479748292357e-03,-2.035828329143624799e-02
1.200000000000000000e+01,2.400000000000000000e+01,-7.504135799727793855e-03,-3.200159254202566972e-02
1.600000000000000000e+01,2.400000000000000000e+01,-9.891424977276821323e-03,-4.430918171674816386e-02
2.000000000000000000e+01,2.400000000000000000e+01,-1.218341256390783299e-02,-5.705203047527897947e-02
2.400000000000000000e+01,2.400000000000000000e+01,-1.432071820621268199e-02,-7.003032968442021722e-02
2.800000000000000000e+01,2.400000000000000000e+01,-1.625021533107859698e-02,-8.307828109060395871e-02
3.200000000000000000e+01,2.400000000000000000e+01,-1.793525808055713988e-02,-9.606031102739227834e-02
3.600000000000000000e+01,2.400000000000000000e+01,-1.935777381564972657e-02,-1.088648755279878061e-01
4.000000000000000000e+01,2.400000000000000000e+01,-2.051639009923468537e-02,-1.213998903446645711e-01
4.400000000000000000e+01,2.400000000000000000e+01,-2.142336724641756215e-02,-1.335906537565568486e-01
4.800000000000000000e+01,2.400000000000000000e+01,-2.210131347393287302e-02,-1.453794972508985761e-01
5.200000000000000000e+01,2.400000000000000000e+01,-2.257993364720319376e-02,-1.567262084646078024e-01
5.600000000000000000e+01,2.400000000000000000e+01,-2.289286934085591266e-02,-1.676084939930906903e-01
6.000000000000000000e+01,2.400000000000000000e+01,-2.307475965140346266e-02,-1.780218280770695383e-01
6.400000000000000000e+01,2.400000000000000000e+01,-2.315875512225527844e-02,-1.879783124996647070e-01
6.800000000000000000e+01,2.400000000000000000e+01,-2.317469988266166250e-02,-1.975045838661677322e-01
7.200000000000000000e+01,2.400000000000000000e+01,-2.314807586004917137e-02,-2.066390946791855643e-01
7.600000000000000000e+01,2.400000000000000000e+01,-2.309966529966045803e-02,-2.154291722171900181e-01
8.000000000000000000e+01,2.400000000000000000e+01,-2.304579774972212100e-02,-2.239281827238482070e-01
8.400000000000000000e+01,2.400000000000000000e+01,-2.299902378544468884e-02,-2.321929951385563740e-01
8.800000000000000000e+01,2.400000000000000000e+01,-2.296909282398220883e-02,-2.402818223477265758e-01
9.200000000000000000e+01,2.400000000000000000e+01,-2.296419902766684562e-02,-2.482524593318155282e-01
9.600000000000000000e+01,2.400000000000000000e+01,-2.299261124029525205e-02,-2.561609478196545941e-01
1.000000000000000000e+02,2.400000000000000000e+01,-2.306507145617208571e-02,-2.640607232461266163e-01
0.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,2.800000000000000000e+01,-2.124041839045515048e-03,-9.824016170465962178e-03
8.000000000000000000e+00,2.800000000000000000e+01,-4.109046500455497235e-03,-2.062103979532342937e-02
1.200000000000000000e+01,2.800000000000000000e+01,-6.005757579688237105e-03,-3.224439294211845636e-02
1.600000000000000000e+01,2.800000000000000000e+01,-7.822416794213875660e-03,-4.451326829460474505e-02
2.000000000000000000e+01,2.800000000000000000e+01,-9.535970235108255297e-03,-5.723770997113126341e-02
2.400000000000000000e+01,2.800000000000000000e+01,-1.110772019582005263e-02,-7.023551587005716357e-02
2.800000000000000000e+01,2.800000000000000000e+01,-1.249787860767020108e-02,-8.334141372974027129e-02
3.200000000000000000e+01,2.800000000000000000e+01,-1.367567610627292221e-02,-9.641024665619550571e-02
3.600000000000000000e+01,2.800000000000000000e+01,-1.462431826099510820e-02,-1.093169056526819699e-01
4.000000000000000000e+01,2.800000000000000000e+01,-1.534198433820153570e-02,-1.219555190611349565e-01
4.400000000000000000e+01,2.800000000000000000e+01,-1.584049597386765623e-02,-1.342392490788668069e-01
4.800000000000000000e+01,2.800000000000000000e+01,-1.614276853711226270e-02,-1.461008715179978878e-01
5.200000000000000000e+01,2.800000000000000000e+01,-1.627961774922787735e-02,-1.574936843244672535e-01
5.600000000000000000e+01,2.800000000000000000e+01,-1.628621088720593954e-02,-1.683922250835009904e-01
6.000000000000000000e+01,2.800000000000000000e+01,-1.619853393177507830e-02,-1.787919942727333456e-01
6.400000000000000000e+01,2.800000000000000000e+01,-1.605036314009786538e-02,-1.887077215958223309e-01
6.800000000000000000e+01,2.800000000000000000e+01,-1.587112890272644392e-02,-1.981703550512486089e-01
7.200000000000000000e+01,2.800000000000000000e+01,-1.568480914321441350e-02,-2.072233497439875671e-01
7.600000000000000000e+01,2.800000000000000000e+01,-1.550975223973689518e-02,-2.159188660109361557e-01
8.000000000000000000e+01,2.800000000000000000e+01,-1.535919591016553926e-02,-2.243143010132316595e-01
8.400000000000000000e+01,2.800000000000000000e+01,-1.524222545861628891e-02,-2.324693414860559415e-01
8.800000000000000000e+01,2.800000000000000000e+01,-1.516497234702681232e-02,-2.404435320981561930e-01
9.200000000000000000e+01,2.800000000000000000e+01,-1.513196434006043242e-02,-2.482942292197177769e-01
9.600000000000000000e+01,2.800000000000000000e+01,-1.514769257548789945e-02,-2.560747293559726967e-01
1.000000000000000000e+02,2.800000000000000000e+01,-1.521866575304125016e-02,-2.638322355345867898e-01
0.000000000000000000e+00,3.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,3.200000000000000000e+01,-1.737911381159964672e-03,-1.006129049996235501e-02
8.000000000000000000e+00,3.200000000000000000e+01,-3.314744259984675825e-03,-2.098299555250175696e-02
1.200000000000000000e+01,3.200000000000000000e+01,-4.769783439084507130e-03,-3.266493638832593249e-02
1.600000000000000000e+01,3.200000000000000000e+01,-6.112868600682804313e-03,-4.496798980223783160e-02
2.000000000000000000e+01,3.200000000000000000e+01,-7.330821141994361967e-03,-5.773227347554255040e-02
2.400000000000000000e+01,3.200000000000000000e+01,-8.397438646557949665e-03,-7.079170161243546200e-02
2.800000000000000000e+01,3.200000000000000000e+01,-9.283880412519738418e-03,-8.398437595024206559e-02
3.200000000000000000e+01,3.200000000000000000e+01,-9.967145742897068686e-03,-9.715920215768437951e-02
3.600000000000000000e+01,3.200000000000000000e+01,-1.043551664895012165e-02,-1.101798518386426645e-01
4.000000000000000000e+01,3.200000000000000000e+01,-1.069092780540731487e-02,-1.229273806141611830e-01
4.400000000000000000e+01,3.200000000000000000e+01,-1.074884441767256366e-02,-1.353024650938385587e-01
4.800000000000000000e+01,3.200000000000000000e+01,-1.063633061586142722e-02,-1.472276145568264527e-01
5.200000000000000000e+01,3.200000000000000000e+01,-1.038886863753572809e-02,-1.586491481892118027e-01
5.600000000000000000e+01,3.200000000000000000e+01,-1.004628396093841178e-02,-1.695386509340441328e-01
6.000000000000000000e+01,3.200000000000000000e+01,-9.648421488651326774e-03,-1.798927359323646835e-01
6.400000000000000000e+01,3.200000000000000000e+01,-9.231440156758323815e-03,-1.897305202704862859e-01
6.800000000000000000e+01,3.200000000000000000e+01,-8.825356456228868399e-03,-1.990893132743082605e-01
7.200000000000000000e+01,3.200000000000000000e+01,-8.453002998304145338e-03,-2.080195465133674870e-01
7.600000000000000000e+01,3.200000000000000000e+01,-8.130187799540255708e-03,-2.165798744461588377e-01
8.000000000000000000e+01,3.200000000000000000e+01,-7.866661828645673399e-03,-2.248329902167914007e-01
8.400000000000000000e+01,3.200000000000000000e+01,-7.667497220612243432e-03,-2.328423115290869927e-01
8.800000000000000000e+01,3.200000000000000000e+01,-7.534574137385753427e-03,-2.406694094601243838e-01
9.200000000000000000e+01,3.200000000000000000e+01,-7.468013760669187269e-03,-2.483718790719596781e-01
9.600000000000000000e+01,3.200000000000000000e+01,-7.467549894841925794e-03,-2.560012303054672311e-01
1.000000000000000000e+02,3.200000000000000000e+01,-7.533987858814599967e-03,-2.636002182103839853e-01
0.000000000000000000e+00,3.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,3.600000000000000000e+01,-1.406181926536300211e-03,-1.031334552981075237e-02
8.000000000000000000e+00,3.600000000000000000e+01,-2.639427660199307728e-03,-2.140527525678296086e-02
1.200000000000000000e+01,3.600000000000000000e+01,-3.725542943368553503e-03,-3.320836851160649528e-02
1.600000000000000000e+01,3.600000000000000000e+01,-4.669321646824958760e-03,-4.561291856958332031e-02
2.000000000000000000e+01,3.600000000000000000e+01,-5.459283706354843210e-03,-5.848059452652668716e-02
2.400000000000000000e+01,3.600000000000000000e+01,-6.074865409226718957e-03,-7.165702944355617499e-02
2.800000000000000000e+01,3.600000000000000000e+01,-6.494244822126934817e-03,-8.498240696193612442e-02
3.200000000000000000e+01,3.600000000000000000e+01,-6.701312687345931107e-03,-9.829986062708523376e-02
3.600000000000000000e+01,3.600000000000000000e+01,-6.690788672657759818e-03,-1.114620635689046457e-01
4.000000000000000000e+01,3.600000000000000000e+01,-6.471024278092415115e-03,-1.243366300502175975e-01
4.400000000000000000e+01,3.600000000000000000e+01,-6.064465175295148842e-03,-1.368108614821834379e-01
4.800000000000000000e+01,3.600000000000000000e+01,-5.505989364791599033e-03,-1.487960437915855361e-01
5.200000000000000000e+01,3.600000000000000000e+01,-4.839485067397781073e-03,-1.602310279582100927e-01
5.600000000000000000e+01,3.600000000000000000e+01,-4.112871759373650481e-03,-1.710850609990435534e-01
6.000000000000000000e+01,3.600000000000000000e+01,-3.372565498393906985e-03,-1.813577500597346737e-01
6.400000000000000000e+01,3.600000000000000000e+01,-2.658847301847769642e-03,-1.910753462333714681e-01
6.800000000000000000e+01,3.600000000000000000e+01,-2.003090801954229491e-03,-2.002845047515997567e-01
7.200000000000000000e+01,3.600000000000000000e+01,-1.426981507148316524e-03,-2.090453283291916486e-01
7.600000000000000000e+01,3.600000000000000000e+01,-9.432861217677701235e-04,-2.174250828670087898e-01
8.000000000000000000e+01,3.600000000000000000e+01,-5.575282161299303105e-04,-2.254932469238251913e-01
8.400000000000000000e+01,3.600000000000000000e+01,-2.699798063624783066e-04,-2.333179552765692055e-01
8.800000000000000000e+01,3.600000000000000000e+01,-7.754321216354384007e-05,-2.409635274396725035e-01
9.200000000000000000e+01,3.600000000000000000e+01,2.471826677833572291e-05,-2.484885803268076510e-01
9.600000000000000000e+01,3.600000000000000000e+01,4.247898748947989841e-05,-2.559441139979964364e-01
1.000000000000000000e+02,3.600000000000000000e+01,-1.857006011313558618e-05,-2.633708346435689185e-01
0.000000000000000000e+00,4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+01,-1.114260674321708227e-03,-1.056697622562913566e-02
8.000000000000000000e+00,4.000000000000000000e+01,-2.051956640163256351e-03,-2.185922570087090941e-02
1.200000000000000000e+01,4.000000000000000000e+01,-2.824050174754259932e-03,-3.383378307884472164e-02
1.600000000000000000e+01,4.000000000000000000e+01,-3.426036488537196733e-03,-4.640152495933681787e-02
2.000000000000000000e+01,4.000000000000000000e+01,-3.842506944293336973e-03,-5.943818143875342908e-02
2.400000000000000000e+01,4.000000000000000000e+01,-4.053127549398670773e-03,-7.279568053192433941e-02
2.800000000000000000e+01,4.000000000000000000e+01,-4.039083562617463638e-03,-8.631274938008580422e-02
3.200000000000000000e+01,4.000000000000000000e+01,-3.789080925406947912e-03,-9.982439273346235820e-02
3.600000000000000000e+01,4.000000000000000000e+01,-3.304108771007392524e-03,-1.131703444464252639e-01
4.000000000000000000e+01,4.000000000000000000e+01,-2.600354853264102636e-03,-1.262027922708195415e-01
4.400000000000000000e+01,4.000000000000000000e+01,-1.709883544239590826e-03,-1.387936238980510828e-01
4.800000000000000000e+01,4.000000000000000000e+01,-6.788978697860730558e-04,-1.508411879476847517e-01
5.200000000000000000e+01,4.000000000000000000e+01,4.362876844455053642e-04,-1.622760192263364709e-01
5.600000000000000000e+01,4.000000000000000000e+01,1.575809970326994165e-03,-1.730660183080598713e-01
6.000000000000000000e+01,4.000000000000000000e+01,2.683744699013677730e-03,-1.832167329635342734e-01
6.400000000000000000e+01,4.000000000000000000e+01,3.714057371226217943e-03,-1.927656418601065291e-01
6.800000000000000000e+01,4.000000000000000000e+01,4.633641940918745671e-03,-2.017729452467231510e-01
7.200000000000000000e+01,4.000000000000000000e+01,5.422507733780642172e-03,-2.103119648065420177e-01
7.600000000000000000e+01,4.000000000000000000e+01,6.071985102733925763e-03,-2.184611442592539476e-01
