X,Y,UX,UY,BOUNDARY,FORCE,MODULUS
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
6.250000000000000000e-02,0.000000000000000000e+00,-7.231238309102868377e-03,-7.681694515385095040e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.250000000000000000e-01,0.000000000000000000e+00,-1.220169095275812354e-02,-1.379068064522446374e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.875000000000000000e-01,0.000000000000000000e+00,-1.598389290056934087e-02,-1.972938725167946994e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
2.500000000000000000e-01,0.000000000000000000e+00,-1.893083563125884730e-02,-2.560495797053452191e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
3.125000000000000000e-01,0.000000000000000000e+00,-2.122605131710458490e-02,-3.140338121817604078e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
3.750000000000000000e-01,0.000000000000000000e+00,-2.298729625428878529e-02,-3.709125260146656222e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
4.375000000000000000e-01,0.000000000000000000e+00,-2.430187509008881197e-02,-4.263354430860790550e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
5.000000000000000000e-01,0.000000000000000000e+00,-2.524174326892793946e-02,-4.799874596609408905e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
5.625000000000000000e-01,0.000000000000000000e+00,-2.587075793973065210e-02,-5.316112943786102663e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
6.250000000000000000e-01,0.000000000000000000e+00,-2.624845963435597576e-02,-5.810226289212938600e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
6.875000000000000000e-01,0.000000000000000000e+00,-2.643216201757416645e-02,-6.281253124488754558e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
7.500000000000000000e-01,0.000000000000000000e+00,-2.647803883577119766e-02,-6.729314673488709375e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
8.125000000000000000e-01,0.000000000000000000e+00,-2.644126509177552667e-02,-7.155909746574005970e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
8.750000000000000000e-01,0.000000000000000000e+00,-2.637463589400752470e-02,-7.564338023127896438e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
9.375000000000000000e-01,0.000000000000000000e+00,-2.632393097027440482e-02,-7.960193839005595684e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.000000000000000000e+00,0.000000000000000000e+00,-2.631393266016243682e-02,-8.351140398486701921e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
0.000000000000000000e+00,6.060606060606060774e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
6.250000000000000000e-02,6.060606060606060774e-02,-3.834489745483066724e-03,-5.666435996861732098e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.250000000000000000e-01,6.060606060606060774e-02,-7.913007011991941841e-03,-1.213065524608410682e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.875000000000000000e-01,6.060606060606060774e-02,-1.130298736007195881e-02,-1.840158934775386682e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
2.500000000000000000e-01,6.060606060606060774e-02,-1.407094880280013345e-02,-2.454712387185137637e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
3.125000000000000000e-01,6.060606060606060774e-02,-1.630528926629450093e-02,-3.057012500300913121e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
3.750000000000000000e-01,6.060606060606060774e-02,-1.808156587409742028e-02,-3.644801296948264879e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
4.375000000000000000e-01,6.060606060606060774e-02,-1.946447215178501514e-02,-4.215185007507915582e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
5.000000000000000000e-01,6.060606060606060774e-02,-2.051125369496055451e-02,-4.765360991481035202e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
5.625000000000000000e-01,6.060606060606060774e-02,-2.127418787609646617e-02,-5.292962042006680440e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
6.250000000000000000e-01,6.060606060606060774e-02,-2.180216022895132763e-02,-5.796269381044191066e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
6.875000000000000000e-01,6.060606060606060774e-02,-2.214157356457331291e-02,-6.274396721200101168e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
7.500000000000000000e-01,6.060606060606060774e-02,-2.233675898092086359e-02,-6.727507328447010493e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
8.125000000000000000e-01,6.060606060606060774e-02,-2.242997438706146110e-02,-7.157115780681647110e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
8.750000000000000000e-01,6.060606060606060774e-02,-2.246102786967594037e-02,-7.566519304546048819e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
9.375000000000000000e-01,6.060606060606060774e-02,-2.246650482597171289e-02,-7.961372304619795948e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.000000000000000000e+00,6.060606060606060774e-02,-2.247794222576166706e-02,-8.350309339679842791e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
0.000000000000000000e+00,1.212121212121212155e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
6.250000000000000000e-02,1.212121212121212155e-01,-2.624233174240835856e-03,-5.060973742259652908e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.250000000000000000e-01,1.212121212121212155e-01,-5.409825890465526019e-03,-1.107402392284200475e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.875000000000000000e-01,1.212121212121212155e-01,-8.099383639031065840e-03,-1.738616713656579785e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
2.500000000000000000e-01,1.212121212121212155e-01,-1.045486154100930612e-02,-2.366957573771588316e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
