X,Y,UX,UY,BOUNDARY,FORCE,MODULUS
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
4.000000000000000083e-02,0.000000000000000000e+00,-1.619161159597227312e-02,-1.761799871066687881e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
8.000000000000000167e-02,0.000000000000000000e+00,-2.720867333377600603e-02,-3.184278708007076686e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
1.199999999999999956e-01,0.000000000000000000e+00,-3.540910232202065105e-02,-4.571411253533297359e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
1.600000000000000033e-01,0.000000000000000000e+00,-4.160814412217148095e-02,-5.941264498547935147e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
2.000000000000000111e-01,0.000000000000000000e+00,-4.624980890972282127e-02,-7.286587581003896308e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
2.399999999999999911e-01,0.000000000000000000e+00,-4.963113626408394846e-02,-8.597511515224005862e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
2.800000000000000266e-01,0.000000000000000000e+00,-5.197828550049941876e-02,-9.865212548891577615e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
3.200000000000000067e-01,0.000000000000000000e+00,-5.347825223376845294e-02,-1.108278784917875598e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
3.599999999999999867e-01,0.000000000000000000e+00,-5.429303752184686666e-02,-1.224548227600752992e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
4.000000000000000222e-01,0.000000000000000000e+00,-5.456599066449266400e-02,-1.335067857100507294e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
4.400000000000000022e-01,0.000000000000000000e+00,-5.442451951882865124e-02,-1.439776074011041296e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
4.799999999999999822e-01,0.000000000000000000e+00,-5.398117580137699184e-02,-1.538789719618968432e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
5.200000000000000178e-01,0.000000000000000000e+00,-5.333412734930271376e-02,-1.632377615373314939e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
5.600000000000000533e-01,0.000000000000000000e+00,-5.256751969674901964e-02,-1.720932120657457653e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
5.999999999999999778e-01,0.000000000000000000e+00,-5.175194420682473206e-02,-1.804941062867964907e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
6.400000000000000133e-01,0.000000000000000000e+00,-5.094506343624163880e-02,-1.884961803136868397e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
6.800000000000000488e-01,0.000000000000000000e+00,-5.019234799638972594e-02,-1.961598496600713837e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
7.199999999999999734e-01,0.000000000000000000e+00,-4.952782659122360182e-02,-2.035482848266848277e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
7.600000000000000089e-01,0.000000000000000000e+00,-4.897472537458286146e-02,-2.107257861194421766e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
8.000000000000000444e-01,0.000000000000000000e+00,-4.854586345241750783e-02,-2.177563128068403797e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
8.399999999999999689e-01,0.000000000000000000e+00,-4.824367424006346938e-02,-2.247018859554044401e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
8.800000000000000044e-01,0.000000000000000000e+00,-4.805974596016153455e-02,-2.316203448324037906e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
9.200000000000000400e-01,0.000000000000000000e+00,-4.797385752892950606e-02,-2.385614525673232511e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
9.599999999999999645e-01,0.000000000000000000e+00,-4.795278523535784904e-02,-2.455593571306923517e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
1.000000000000000000e+00,0.000000000000000000e+00,-4.795130503632626107e-02,-2.526193839286092757e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
4.000000000000000083e-02,4.000000000000000083e-02,-8.282141931065627183e-03,-1.306529940670895021e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
8.000000000000000167e-02,4.000000000000000083e-02,-1.707884185619115008e-02,-2.812491847744581427e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
1.199999999999999956e-01,4.000000000000000083e-02,-2.430019366181334836e-02,-4.280494943429215965e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
1.600000000000000033e-01,4.000000000000000083e-02,-3.007432687388747125e-02,-5.716460771377231131e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
2.000000000000000111e-01,4.000000000000000083e-02,-3.460419271983204009e-02,-7.116451484471600364e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
2.399999999999999911e-01,4.000000000000000083e-02,-3.807313208489338657e-02,-8.472973147859171050e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
2.800000000000000266e-01,4.000000000000000083e-02,-4.064316125526840073e-02,-9.778649465219309278e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
3.200000000000000067e-01,4.000000000000000083e-02,-4.245912768307179286e-02,-1.102752972198356857e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
3.599999999999999867e-01,4.000000000000000083e-02,-4.365181281364065996e-02,-1.221557162434838278e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
4.000000000000000222e-01,4.000000000000000083e-02,-4.433961367163307549e-02,-1.334076610763246518e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
4.400000000000000022e-01,4.000000000000000083e-02,-4.462925880578179350e-02,-1.440306645088878790e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
