X,Y,UX,UY,BOUNDARY,FORCE,MODULUS
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
6.060606060606060774e-02,0.000000000000000000e+00,-4.240288299386484744e-02,-4.569647177516877184e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.212121212121212155e-01,0.000000000000000000e+00,-7.169291479581324511e-02,-8.276930864004800048e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.818181818181818232e-01,0.000000000000000000e+00,-9.374010274936780962e-02,-1.192969247971813335e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
2.424242424242424310e-01,0.000000000000000000e+00,-1.105372862540592860e-01,-1.558135580704530787e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
3.030303030303030387e-01,0.000000000000000000e+00,-1.231395385923024638e-01,-1.920982754971119477e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
3.636363636363636465e-01,0.000000000000000000e+00,-1.322524778061405226e-01,-2.278040593618982090e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
4.242424242424242542e-01,0.000000000000000000e+00,-1.384381811081517866e-01,-2.625783327772372444e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
4.848484848484848619e-01,0.000000000000000000e+00,-1.422000145824650064e-01,-2.961111846525971703e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
5.454545454545454142e-01,0.000000000000000000e+00,-1.440140675363539291e-01,-3.281657194032829294e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
6.060606060606060774e-01,0.000000000000000000e+00,-1.443320362607040108e-01,-3.585991794607892302e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
6.666666666666666297e-01,0.000000000000000000e+00,-1.435696786352920751e-01,-3.873701469951338905e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
7.272727272727272929e-01,0.000000000000000000e+00,-1.420918401224558203e-01,-4.145296926093630652e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
7.878787878787878451e-01,0.000000000000000000e+00,-1.402013947760408774e-01,-4.402007512009653012e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
8.484848484848485084e-01,0.000000000000000000e+00,-1.381351540611380768e-01,-4.645527239071383097e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
9.090909090909090606e-01,0.000000000000000000e+00,-1.360664942734808314e-01,-4.877772575791936571e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
9.696969696969697239e-01,0.000000000000000000e+00,-1.341127752732900191e-01,-5.100686522359895170e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.030303030303030276e+00,0.000000000000000000e+00,-1.323452640282450632e-01,-5.316100561311061234e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.090909090909090828e+00,0.000000000000000000e+00,-1.307996468189032424e-01,-5.525651209543548381e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.151515151515151603e+00,0.000000000000000000e+00,-1.294858323814316037e-01,-5.730740744236898498e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.212121212121212155e+00,0.000000000000000000e+00,-1.283963379178641451e-01,-5.932529825181402927e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.272727272727272707e+00,0.000000000000000000e+00,-1.275129982678173401e-01,-6.131950790082603131e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.333333333333333259e+00,0.000000000000000000e+00,-1.268120291151840495e-01,-6.329732652598568654e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.393939393939394034e+00,0.000000000000000000e+00,-1.262676341654903056e-01,-6.526431285306455443e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.454545454545454586e+00,0.000000000000000000e+00,-1.258544114734589381e-01,-6.722460433202954722e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
1.515151515151515138e+00,0.000000000000000000e+00,-1.255488199251917347e-01,-6.918120900016420105e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04
