X,Y,UX,UY,BOUNDARY,FORCE,MODULUS
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.000000000000000111e-01,0.000000000000000000e+00,-1.821108179586481413e-01,-1.860392282862883273e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.000000000000000222e-01,0.000000000000000000e+00,-3.092410894800162180e-01,-3.817525379328559620e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
5.999999999999999778e-01,0.000000000000000000e+00,-3.959729690074982322e-01,-6.085337587885414345e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
8.000000000000000444e-01,0.000000000000000000e+00,-4.462256709915253250e-01,-8.530888763831078192e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,-4.660211733430877912e-01,-1.098359561972873655e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.199999999999999956e+00,0.000000000000000000e+00,-4.693259530724662176e-01,-1.323494853817630101e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.399999999999999911e+00,0.000000000000000000e+00,-4.671345292436595575e-01,-1.533714760568096303e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.600000000000000089e+00,0.000000000000000000e+00,-4.642797473986213230e-01,-1.736102242161644771e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.800000000000000044e+00,0.000000000000000000e+00,-4.621694524181817476e-01,-1.934963926879139873e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.000000000000000000e+00,0.000000000000000000e+00,-4.608993093845809574e-01,-2.132422263350309155e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.200000000000000178e+00,0.000000000000000000e+00,-4.602241395143168989e-01,-2.329401748009317430e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.399999999999999911e+00,0.000000000000000000e+00,-4.598984897318646459e-01,-2.526259742511880457e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.600000000000000089e+00,0.000000000000000000e+00,-4.597552957080744407e-01,-2.723113047144348098e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.799999999999999822e+00,0.000000000000000000e+00,-4.596986604982550850e-01,-2.919988128809502648e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.000000000000000000e+00,0.000000000000000000e+00,-4.596794009962509309e-01,-3.116883338895654720e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.200000000000000178e+00,0.000000000000000000e+00,-4.596745550413944281e-01,-3.313791574887656743e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.399999999999999911e+00,0.000000000000000000e+00,-4.596743616323524240e-01,-3.510706926326454980e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.600000000000000089e+00,0.000000000000000000e+00,-4.596751047005013802e-01,-3.707625662483197360e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.799999999999999822e+00,0.000000000000000000e+00,-4.596755954210544060e-01,-3.904545669480257608e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.000000000000000000e+00,0.000000000000000000e+00,-4.596756778779375607e-01,-4.101465807009188502e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.000000000000000111e-01,2.000000000000000111e-01,-7.403407596394182000e-02,-1.359722326482385724e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.000000000000000222e-01,2.000000000000000111e-01,-1.519376490397278678e-01,-3.424186857296208641e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
5.999999999999999778e-01,2.000000000000000111e-01,-2.080598596233108610e-01,-5.826025955280761393e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
8.000000000000000444e-01,2.000000000000000111e-01,-2.416195111341825907e-01,-8.400245138107288456e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.000000000000000000e+00,2.000000000000000111e-01,-2.556800788889734832e-01,-1.095689885498086102e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.199999999999999956e+00,2.000000000000000111e-01,-2.606539409971961319e-01,-1.324022673603382216e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.399999999999999911e+00,2.000000000000000111e-01,-2.622827622656550006e-01,-1.534732795557435692e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.600000000000000089e+00,2.000000000000000111e-01,-2.627381759175405063e-01,-1.736887436618506531e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.800000000000000044e+00,2.000000000000000111e-01,-2.628187013035948039e-01,-1.935440430386010213e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.000000000000000000e+00,2.000000000000000111e-01,-2.628039505577113855e-01,-2.132675146547807987e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.200000000000000178e+00,2.000000000000000111e-01,-2.627794362016337981e-01,-2.329522827387569883e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.399999999999999911e+00,2.000000000000000111e-01,-2.627638520142800971e-01,-2.526312264752714309e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.600000000000000089e+00,2.000000000000000111e-01,-2.627567779479410559e-01,-2.723133321843110188e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.799999999999999822e+00,2.000000000000000111e-01,-2.627545603086784975e-01,-2.919994680857762148e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.000000000000000000e+00,2.000000000000000111e-01,-2.627544405302421060e-01,-3.116884728404112792e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.200000000000000178e+00,2.000000000000000111e-01,-2.627549568634787169e-01,-3.313791375371653025e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.399999999999999911e+00,2.000000000000000111e-01,-2.627554995388629577e-01,-3.510706456816322429e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.600000000000000089e+00,2.000000000000000111e-01,-2.627558735527429912e-01,-3.707625336541573002e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.799999999999999822e+00,2.000000000000000111e-01,-2.627560283004923836e-01,-3.904545584481950105e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.000000000000000000e+00,2.000000000000000111e-01,-2.627559526334257711e-01,-4.101465889466072490e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.000000000000000111e-01,4.000000000000000222e-01,-2.242504922582302246e-02,-1.232097802042106532e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.000000000000000222e-01,4.000000000000000222e-01,-4.757326700653936868e-02,-3.237144648052088236e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
5.999999999999999778e-01,4.000000000000000222e-01,-6.816924308134214572e-02,-5.718017994213382416e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
8.000000000000000444e-01,4.000000000000000222e-01,-7.618312871831937894e-02,-8.405781998910374364e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.000000000000000000e+00,4.000000000000000222e-01,-7.021144799497568145e-02,-1.106638383454151775e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.199999999999999956e+00,4.000000000000000222e-01,-6.465542315923021588e-02,-1.330121290424154612e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.399999999999999911e+00,4.000000000000000222e-01,-6.311506327178398323e-02,-1.536861235079162613e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.600000000000000089e+00,4.000000000000000222e-01,-6.348548385010753525e-02,-1.737263947875746561e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.800000000000000044e+00,4.000000000000000222e-01,-6.428144453303424877e-02,-1.935268365789136524e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.000000000000000000e+00,4.000000000000000222e-01,-6.494648619570413117e-02,-2.132427750595131233e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.200000000000000178e+00,4.000000000000000222e-01,-6.537698943003443508e-02,-2.329336074280918822e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.399999999999999911e+00,4.000000000000000222e-01,-6.561927546591608817e-02,-2.526198505760013369e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.600000000000000089e+00,4.000000000000000222e-01,-6.574242747817220234e-02,-2.723072242713611590e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.799999999999999822e+00,4.000000000000000222e-01,-6.579963906118377337e-02,-2.919964917442227303e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.000000000000000000e+00,4.000000000000000222e-01,-6.582383418545792453e-02,-3.116871470475101713e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.200000000000000178e+00,4.000000000000000222e-01,-6.583294408308440482e-02,-3.313786015572780297e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.399999999999999911e+00,4.000000000000000222e-01,-6.583582568071283392e-02,-3.510704543965877722e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.600000000000000089e+00,4.000000000000000222e-01,-6.583646633857763442e-02,-3.707624815349195302e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.799999999999999822e+00,4.000000000000000222e-01,-6.583644227060059251e-02,-3.904545674519353859e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.000000000000000000e+00,4.000000000000000222e-01,-6.583616684134616093e-02,-4.101466398849108685e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
0.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.000000000000000111e-01,5.999999999999999778e-01,2.218008654210500835e-02,-1.226471085955516543e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.000000000000000222e-01,5.999999999999999778e-01,4.141815187973263424e-02,-3.226862609107238877e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
5.999999999999999778e-01,5.999999999999999778e-01,5.562578820576094540e-02,-5.771632702662619074e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
8.000000000000000444e-01,5.999999999999999778e-01,7.389126820751264202e-02,-8.603896309403061826e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.000000000000000000e+00,5.999999999999999778e-01,1.060658954447810665e-01,-1.141965329733247936e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.199999999999999956e+00,5.999999999999999778e-01,1.257875058323892348e-01,-1.346536558378826243e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.399999999999999911e+00,5.999999999999999778e-01,1.322902320987889013e-01,-1.542438051236811658e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.600000000000000089e+00,5.999999999999999778e-01,1.333362994584002814e-01,-1.738450833129646877e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.800000000000000044e+00,5.999999999999999778e-01,1.328057569860086884e-01,-1.935070940007496576e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.000000000000000000e+00,5.999999999999999778e-01,1.321091128169513129e-01,-2.131985429723108894e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.200000000000000178e+00,5.999999999999999778e-01,1.316117633208366000e-01,-2.328984300084567582e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
