X,Y,UX,UY,BOUNDARY,FORCE,MODULUS
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
8.333333333333332871e-02,0.000000000000000000e+00,-5.336520944306973047e-02,-6.010840179794472993e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.666666666666666574e-01,0.000000000000000000e+00,-8.864549663874098095e-02,-1.108304536145885005e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.500000000000000000e-01,0.000000000000000000e+00,-1.134579877267752057e-01,-1.613830838100832332e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.333333333333333148e-01,0.000000000000000000e+00,-1.305121502490935725e-01,-2.116693145697280953e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.166666666666666852e-01,0.000000000000000000e+00,-1.414718015177960364e-01,-2.607881723303466792e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
5.000000000000000000e-01,0.000000000000000000e+00,-1.477053526885085677e-01,-3.078466530853017358e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
5.833333333333333703e-01,0.000000000000000000e+00,-1.505134677395799370e-01,-3.521821931032713682e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
6.666666666666666297e-01,0.000000000000000000e+00,-1.511269003701642410e-01,-3.935597873096462473e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
7.500000000000000000e-01,0.000000000000000000e+00,-1.506157924865697828e-01,-4.322026201895438624e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
8.333333333333333703e-01,0.000000000000000000e+00,-1.498119365114073398e-01,-4.686992999917293234e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
9.166666666666666297e-01,0.000000000000000000e+00,-1.492647015376052655e-01,-5.038861570437059845e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,-1.491665624898217968e-01,-5.386944011139239707e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
0.000000000000000000e+00,8.333333333333332871e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
8.333333333333332871e-02,8.333333333333332871e-02,-2.564806417843906380e-02,-4.548300154345885637e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.666666666666666574e-01,8.333333333333332871e-02,-5.244671409594657552e-02,-9.936547927232963762e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.500000000000000000e-01,8.333333333333332871e-02,-7.337323502054184099e-02,-1.530221772478962960e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.333333333333333148e-01,8.333333333333332871e-02,-8.882450352511198077e-02,-2.059023257824741659e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.166666666666666852e-01,8.333333333333332871e-02,-9.959038432312344868e-02,-2.571415812692348646e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
5.000000000000000000e-01,8.333333333333332871e-02,-1.065426198035654692e-01,-3.058508005108844796e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
5.833333333333333703e-01,8.333333333333332871e-02,-1.106032986247288408e-01,-3.513545290951364253e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
6.666666666666666297e-01,8.333333333333332871e-02,-1.126644401937358098e-01,-3.934475602923364068e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
7.500000000000000000e-01,8.333333333333332871e-02,-1.135000776410059198e-01,-4.324265471987179810e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
8.333333333333333703e-01,8.333333333333332871e-02,-1.137166655864942505e-01,-4.689698411327165584e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
9.166666666666666297e-01,8.333333333333332871e-02,-1.137464990873900406e-01,-5.040002307810540483e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.000000000000000000e+00,8.333333333333332871e-02,-1.138676231806867445e-01,-5.385962620661404188e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
0.000000000000000000e+00,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
8.333333333333332871e-02,1.666666666666666574e-01,-1.576919891534752163e-02,-4.217103291980281443e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
