X,Y,UX,UY,BOUNDARY,FORCE,MODULUS
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.503759398496240518e-02,0.000000000000000000e+00,-4.276387497572593094e-02,-3.996663725929993499e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.007518796992481036e-02,0.000000000000000000e+00,-7.506136275235583688e-02,-6.550903072123290261e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.511278195488721554e-02,0.000000000000000000e+00,-1.032409395420414988e-01,-8.709181114289013537e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
6.015037593984962072e-02,0.000000000000000000e+00,-1.292448027029952096e-01,-1.066852663785835403e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
7.518796992481202590e-02,0.000000000000000000e+00,-1.539266989313531897e-01,-1.251205674119285072e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
9.022556390977443108e-02,0.000000000000000000e+00,-1.777200124091161126e-01,-1.428757062379707454e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.052631578947368363e-01,0.000000000000000000e+00,-2.008655417908311036e-01,-1.602610644485289171e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.203007518796992414e-01,0.000000000000000000e+00,-2.235067669008133362e-01,-1.774911813832605323e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.353383458646616466e-01,0.000000000000000000e+00,-2.457341364393307581e-01,-1.947204887411500274e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.503759398496240518e-01,0.000000000000000000e+00,-2.676072604697937174e-01,-2.120635287707116345e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.654135338345864570e-01,0.000000000000000000e+00,-2.891667631901057578e-01,-2.296072502829908379e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.804511278195488622e-01,0.000000000000000000e+00,-3.104409925166805584e-01,-2.474188574907966731e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
1.954887218045112673e-01,0.000000000000000000e+00,-3.314500269671535326e-01,-2.655510121716804228e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.105263157894736725e-01,0.000000000000000000e+00,-3.522081867882383976e-01,-2.840453936409396696e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.255639097744360777e-01,0.000000000000000000e+00,-3.727256757037709090e-01,-3.029352048160295352e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.406015037593984829e-01,0.000000000000000000e+00,-3.930096938294265208e-01,-3.222469816661132080e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.556390977443608881e-01,0.000000000000000000e+00,-4.130652153874481702e-01,-3.420019297539196867e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.706766917293232932e-01,0.000000000000000000e+00,-4.328955460860511861e-01,-3.622169317972469549e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
2.857142857142856984e-01,0.000000000000000000e+00,-4.525027310177874851e-01,-3.829053211962107350e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.007518796992481036e-01,0.000000000000000000e+00,-4.718878583500876189e-01,-4.040774856325125008e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.157894736842105088e-01,0.000000000000000000e+00,-4.910512886524385778e-01,-4.257413449664040894e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.308270676691729140e-01,0.000000000000000000e+00,-5.099928300796079395e-01,-4.479027345539082772e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.458646616541353191e-01,0.000000000000000000e+00,-5.287118734413682741e-01,-4.705657162892850631e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.609022556390977243e-01,0.000000000000000000e+00,-5.472074971015269407e-01,-4.937328336279937502e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.759398496240601295e-01,0.000000000000000000e+00,-5.654785488846975072e-01,-5.174053226195677313e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
3.909774436090225347e-01,0.000000000000000000e+00,-5.835237102604157178e-01,-5.415832879787897403e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.060150375939849399e-01,0.000000000000000000e+00,-6.013415467314487950e-01,-5.662658510597542438e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.210526315789473450e-01,0.000000000000000000e+00,-6.189305473928470303e-01,-5.914512750153593235e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.360902255639097502e-01,0.000000000000000000e+00,-6.362891559310859257e-01,-6.171370712531316638e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.511278195488721554e-01,0.000000000000000000e+00,-6.534157948194952992e-01,-6.433200904203342230e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.661654135338345606e-01,0.000000000000000000e+00,-6.703088840836534112e-01,-6.699966004861850344e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.812030075187969658e-01,0.000000000000000000e+00,-6.869668557219097416e-01,-6.971623539800072544e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
4.962406015037593709e-01,0.000000000000000000e+00,-7.033881646461728199e-01,-7.248126460508952373e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
5.112781954887217761e-01,0.000000000000000000e+00,-7.195712968385726827e-01,-7.529423647080011328e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
5.263157894736841813e-01,0.000000000000000000e+00,-7.355147752876741718e-01,-7.815460343596731807e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
5.413533834586465865e-01,0.000000000000000000e+00,-7.512171641643403674e-01,-8.106178535788440831e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
5.563909774436089917e-01,0.000000000000000000e+00,-7.666770716152919718e-01,-8.401517278698240609e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
5.714285714285713969e-01,0.000000000000000000e+00,-7.818931514869034149e-01,-8.701412980892448967e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
5.864661654135338020e-01,0.000000000000000000e+00,-7.968641042390639528e-01,-9.005799650748907981e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
6.015037593984962072e-01,0.000000000000000000e+00,-8.115886772662554982e-01,-9.314609109555459510e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
6.165413533834586124e-01,0.000000000000000000e+00,-8.260656648081766695e-01,-9.627771175489583388e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
6.315789473684210176e-01,0.000000000000000000e+00,-8.402939076036859412e-01,-9.945213822006959692e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
6.466165413533834228e-01,0.000000000000000000e+00,-8.542722924182858391e-01,-1.026686331371682082e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
6.616541353383458279e-01,0.000000000000000000e+00,-8.679997515558098842e-01,-1.059264432244872767e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
6.766917293233082331e-01,0.000000000000000000e+00,-8.814752624486826837e-01,-1.092248002590380462e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
6.917293233082706383e-01,0.000000000000000000e+00,-8.946978474074260834e-01,-1.125629219102325607e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
7.067669172932330435e-01,0.000000000000000000e+00,-9.076665735985314232e-01,-1.159400124398872522e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+03
